Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
487,2742,974,7186,-487,-3126,1,1,0.05649298966350569,0.08241362266914498,A,B
488,2743,976,7186,-488,-3128,1,1,0.0010018138205364346,0.002989714961723844,A,B
489,2744,978,7186,-489,-3130,1,1,0.10524611973657372,0.12359978595468157,A,B
491,2749,982,7186,-491,-3131,1,1,0.29208971686041174,0.33881678092197554,A,B
493,2750,986,7186,-493,-3132,1,1,0.9230638472487681,0.9498464772421977,A,B
494,2751,988,7186,-494,-3133,1,1,0.3007034200033164,0.34130972623569644,A,B
496,2752,992,7186,-496,-3134,1,1,0.16255174099718217,0.17318401389686366,A,B
497,2756,994,7186,-497,-3138,1,1,0.21265299722184716,0.21859222805099499,A,B
498,2756,996,7186,-498,-3138,1,1,0.04604196041469133,0.07455467081615108,A,B
502,2758,1004,7186,-502,-3139,1,1,0.1406605569283632,0.15649203068923745,A,B
503,2759,1006,7186,-503,-3141,1,1,0.3863157519863333,0.42448085266597657,A,B
504,2762,1008,7186,-504,-3145,1,1,0.5903787415363068,0.6498675454640447,A,B
505,2764,1010,7186,-505,-3146,1,1,0.5600046978232747,0.6124672021154907,A,B
506,2765,1012,7186,-506,-3148,1,1,0.22467656060189023,0.24104662079416184,A,B
507,2766,1014,7186,-507,-3149,1,1,0.2810039167088082,0.3143375863567962,A,B
508,2767,1016,7186,-508,-3150,1,1,0.3542241791042863,0.3932606601995109,A,B
509,2767,1018,7186,-509,-3150,1,1,0.5521379602311953,0.603780334896824,A,B
510,2768,1020,7186,-510,-3151,1,1,0.4785897594450468,0.5106209368685756,A,B
512,2770,1024,7186,-512,-3152,1,1,0.14053537645537095,0.14104148424720753,A,B
514,2771,1028,7186,-514,-3153,1,1,0.4375204955609494,0.496388161710013,A,B
515,2775,1030,7186,-515,-3155,1,1,0.22306936898909158,0.23900220918116455,A,B
516,2776,1032,7186,-516,-3156,1,1,0.28340971777107127,0.31581250837759134,A,B
518,2777,1036,7186,-518,-3158,1,1,0.7248512800033584,0.7750692116684814,A,B
519,2778,1038,7186,-519,-3160,1,1,0.9779925537745947,0.9779925537745947,A,B
522,2779,1044,7186,-522,-3161,1,1,0.4743378888324947,0.5101714442624968,A,B
523,2779,1046,7186,-523,-3161,1,1,0.35334187064980294,0.38703361459027685,A,B
524,2783,1048,7186,-524,-3162,1,1,0.44279200789698847,0.49773126859260164,A,B
527,2785,1054,7186,-527,-3163,1,1,0.966680755525901,0.9637729697421694,A,B
529,2790,1058,7186,-529,-3164,1,1,0.5750449268512543,0.6317031651446298,A,B
530,2791,1060,7186,-530,-3166,1,1,0.4948413279439614,0.5153885369209218,A,B
532,2793,1064,7186,-532,-3167,1,1,0.18649777580833615,0.19793577235533866,A,B
536,2797,1072,7186,-536,-3175,1,1,0.9089866126904842,0.9344296313744197,A,B
542,2798,1084,7186,-542,-3177,1,1,0.5663022043944864,0.6201805292756517,A,B
543,2799,1086,7186,-543,-3178,1,1,0.8786446583850133,0.9099482488617106,A,B
546,2799,1092,7186,-546,-3178,1,1,0.04098905014757703,0.056240612322284056,A,B
547,2800,1094,7186,-547,-3180,1,1,0.4993322388878193,0.5232666085548304,A,B
548,2805,1096,7186,-548,-3182,1,1,0.1995380748223563,0.20265350932199155,A,B
550,2807,1100,7186,-550,-3183,1,1,0.38929531235549253,0.43314377789333625,A,B
552,2808,1104,7186,-552,-3186,1,1,0.38199731482013544,0.42448085266597657,A,B
553,2809,1106,7186,-553,-3188,1,1,0.5029476578746467,0.526907756287046,A,B
554,2810,1108,7186,-554,-3189,1,1,0.4365322167375175,0.496388161710013,A,B
556,2811,1112,7186,-556,-3190,1,1,0.5197256558138771,0.5467786561476256,A,B
557,2812,1114,7186,-557,-3191,1,1,0.16040187004183215,0.17250576268993667,A,B
558,2812,1116,7186,-558,-3191,1,1,0.8411987141216368,0.8852113150698214,A,B
559,2814,1118,7186,-559,-3192,1,1,0.28797597220164517,0.323764572400163,A,B
561,2819,1122,7186,-561,-3195,1,1,0.3887201989765282,0.42887276456757684,A,B
562,2820,1124,7186,-562,-3197,1,1,0.7722334028391612,0.8096159738405615,A,B
563,2821,1126,7186,-563,-3198,1,1,0.5202457202974293,0.5503595556507457,A,B
564,2822,1128,7186,-564,-3199,1,1,0.6302689599591855,0.6698489290101762,A,B
569,2823,1138,7186,-569,-3201,1,1,0.369460800870519,0.4139888467203876,A,B
570,2827,1140,7186,-570,-3204,1,1,0.3287430861880408,0.36950387902757187,A,B
571,2829,1142,7186,-571,-3205,1,1,0.8235358158055394,0.8571825073387184,A,B
573,2829,1146,7186,-573,-3205,1,1,0.6828339002940611,0.7278656981602999,A,B
575,2833,1150,7186,-575,-3206,1,1,0.027508663499744457,0.05197202665934175,A,B
576,2834,1152,7186,-576,-3207,1,1,0.538702281618182,0.5740224522143414,A,B
577,2835,1154,7186,-577,-3210,1,1,0.9544389661224356,0.9565332113809033,A,B
578,2836,1156,7186,-578,-3211,1,1,0.794969488863928,0.8320237885278572,A,B
581,2837,1162,7186,-581,-3213,1,1,0.9779304587362311,0.9726113254059179,A,B
582,2839,1164,7186,-582,-3214,1,1,0.39610258274789867,0.43749042141262795,A,B
583,2840,1166,7186,-583,-3216,1,1,0.6984936701133053,0.7576289496214702,A,B
584,2840,1168,7186,-584,-3216,1,1,0.8721555763444248,0.9043969201407271,A,B
585,2842,1170,7186,-585,-3217,1,1,0.26362901600379907,0.27580081618290186,A,B
586,2843,1172,7186,-586,-3218,1,1,0.3790218359147285,0.42234695352754115,A,B
587,2844,1174,7186,-587,-3219,1,1,0.012185119865074534,0.018088136292188084,A,B
589,2845,1178,7186,-589,-3223,1,1,0.8000805201621015,0.8320237885278572,A,B
590,2848,1180,7186,-590,-3225,1,1,0.0098471992314072,0.016044092105171326,A,B
592,2849,1184,7186,-592,-3227,1,1,0.28737401919223793,0.31581250837759134,A,B
593,2850,1186,7186,-593,-3228,1,1,0.86759770664616,0.895174528343068,A,B
594,2854,1188,7186,-594,-3230,1,1,0.7753481099963087,0.8193931681354194,A,B
595,2854,1190,7186,-595,-3230,1,1,0.5832815362201073,0.6398126996551287,A,B
596,2855,1192,7186,-596,-3231,1,1,0.5150823237080102,0.5415846752911478,A,B
597,2856,1194,7186,-597,-3233,1,1,0.40547115755241536,0.44730495999430764,A,B
598,2858,1196,7186,-598,-3234,1,1,0.42628848205077174,0.48126903846298574,A,B
599,2859,1198,7186,-599,-3235,1,1,0.5158781981805733,0.5465563330762127,A,B
603,2862,1206,7186,-603,-3239,1,1,0.21883921765285108,0.23640044961784124,A,B
605,2863,1210,7186,-605,-3240,1,1,0.6088265473270706,0.654358634418288,A,B
606,2864,1212,7186,-606,-3243,1,1,0.6522440293263757,0.6879039825576002,A,B
607,2866,1214,7186,-607,-3244,1,1,0.5088705621014095,0.5355644108561903,A,B
608,2866,1216,7186,-608,-3244,1,1,0.7596726311026545,0.7988039409808276,A,B
609,2867,1218,7186,-609,-3245,1,1,0.5442159714613083,0.5803660351829207,A,B
612,2868,1224,7186,-612,-3246,1,1,0.6731377675128996,0.7220217765402844,A,B
613,2869,1226,7186,-613,-3247,1,1,0.775864936339085,0.8280406900758914,A,B
614,2871,1228,7186,-614,-3248,1,1,0.23549993723336327,0.24338030796974208,A,B
615,2872,1230,7186,-615,-3249,1,1,0.9135668313011737,0.9406661062732151,A,B
616,2873,1232,7186,-616,-3250,1,1,0.026051054580784716,0.04299035137096496,A,B
617,2876,1234,7186,-617,-3252,1,1,0.4184730801026749,0.4627741520523204,A,B
618,2877,1236,7186,-618,-3254,1,1,0.5433457938397648,0.5762729908066979,A,B
619,2877,1238,7186,-619,-3254,1,1,0.14107867132206253,0.1603827427768152,A,B
620,2878,1240,7186,-620,-3258,1,1,0.7476345241034792,0.7803108024205748,A,B
621,2882,1242,7186,-621,-3260,1,1,0.30693557340957833,0.3477620687301779,A,B
622,2884,1244,7186,-622,-3262,1,1,0.3770418037599942,0.41405679118103156,A,B
623,2887,1246,7186,-623,-3263,1,1,0.6746089657324873,0.7274907487570267,A,B
624,2889,1248,7186,-624,-3264,1,1,0.044540630430612405,0.07019586550984602,A,B
627,2893,1254,7186,-627,-3265,1,1,0.23656032567264296,0.2548959713051634,A,B
628,2894,1256,7186,-628,-3266,1,1,0.2963618370885037,0.33952239001583573,A,B
629,2896,1258,7186,-629,-3267,1,1,0.38782758724494804,0.42840865428587604,A,B
630,2896,1260,7186,-630,-3267,1,1,0.17854556601665406,0.1836618488347247,A,B
632,2898,1264,7186,-632,-3268,1,1,0.5268514747252402,0.552894523891626,A,B
633,2899,1266,7186,-633,-3270,1,1,0.8270064970733134,0.861984116685601,A,B
634,2900,1268,7186,-634,-3271,1,1,0.8578092993516007,0.8887686724927855,A,B
636,2901,1272,7186,-636,-3273,1,1,0.8092994062363902,0.842728536346872,A,B
637,2903,1274,7186,-637,-3274,1,1,0.009801119524435298,0.016044092105171326,A,B
639,2905,1278,7186,-639,-3279,1,1,0.9806699612096232,0.9820972047589576,A,B
641,2906,1282,7186,-641,-3280,1,1,0.6733143630064584,0.7274907487570267,A,B
643,2906,1286,7186,-643,-3280,1,1,0.65380628751576,0.690413904251382,A,B
644,2907,1288,7186,-644,-3281,1,1,0.12106224745481564,0.1272370169144107,A,B
645,2908,1290,7186,-645,-3282,1,1,0.1850026648655052,0.18924644668693769,A,B
646,2909,1292,7186,-646,-3286,1,1,0.2505479534726981,0.27561900253221705,A,B
647,2910,1294,7186,-647,-3287,1,1,0.8662446918208029,0.8936795348799073,A,B
649,2913,1298,7186,-649,-3289,1,1,0.27694862251618635,0.2926868978829027,A,B
650,2918,1300,7186,-650,-3291,1,1,0.149828979810403,0.16510630606638088,A,B
651,2920,1302,7186,-651,-3292,1,1,0.36690031044315696,0.4074261197858208,A,B
652,2922,1304,7186,-652,-3293,1,1,0.8262388493153539,0.8604389612096618,A,B
659,2922,1318,7186,-659,-3293,1,1,0.09702281827640413,0.1079461102000735,A,B
660,2923,1320,7186,-660,-3294,1,1,0.007034410445552197,0.011188295829838046,A,B
661,2924,1322,7186,-661,-3296,1,1,0.6334307846411474,0.6808061043682289,A,B
662,2928,1324,7186,-662,-3297,1,1,0.14007110398887046,0.14007110398887046,A,B
663,2931,1326,7186,-663,-3298,1,1,0.886682754454984,0.9302314128858158,A,B
665,2934,1330,7186,-665,-3299,1,1,0.026870512552625958,0.04852163040416935,A,B
666,2937,1332,7186,-666,-3303,1,1,0.4173203860900482,0.4531663062812996,A,B
667,2938,1334,7186,-667,-3304,1,1,0.018643526466841864,0.030482663418534672,A,B
668,2939,1336,7186,-668,-3306,1,1,0.5564001163695136,0.6106806964843985,A,B
670,2939,1340,7186,-670,-3306,1,1,0.8881834691901798,0.9342615917263499,A,B
671,2940,1342,7186,-671,-3307,1,1,0.3182188248887433,0.35930265019109875,A,B
672,2941,1344,7186,-672,-3308,1,1,0.642282597577997,0.6879039825576002,A,B
673,2942,1346,7186,-673,-3309,1,1,0.1259174459847625,0.12780706710488454,A,B
674,2944,1348,7186,-674,-3311,1,1,0.5602338037075391,0.6124672021154907,A,B
676,2945,1352,7186,-676,-3312,1,1,0.5803743753805589,0.6373622107997243,A,B
680,2946,1360,7186,-680,-3313,1,1,0.6593205827374109,0.6996783931044354,A,B
681,2948,1362,7186,-681,-3314,1,1,0.47980146632235776,0.5106209368685756,A,B
682,2949,1364,7186,-682,-3319,1,1,0.5450121030705007,0.5880531791016704,A,B
686,2949,1372,7186,-686,-3319,1,1,0.006798635738745951,0.006257781920116279,A,B
687,2950,1374,7186,-687,-3320,1,1,0.24397821594698266,0.2618722429021725,A,B
688,2951,1376,7186,-688,-3322,1,1,0.7505539831095122,0.789385420730574,A,B
689,2952,1378,7186,-689,-3323,1,1,0.4064494421896281,0.45162097316133043,A,B
690,2955,1380,7186,-690,-3324,1,1,0.6679065865943398,0.7088931693387862,A,B
691,2957,1382,7186,-691,-3327,1,1,0.7741321856453618,0.8133616756151754,A,B
692,2959,1384,7186,-692,-3332,1,1,0.4010478573142755,0.44011053017510116,A,B
693,2960,1386,7186,-693,-3335,1,1,0.5343623959527137,0.570871766354719,A,B
694,2960,1388,7186,-694,-3335,1,1,0.44971181767052837,0.49993713751620694,A,B
695,2963,1390,7186,-695,-3340,1,1,0.8810874184045572,0.911138148279308,A,B
697,2964,1394,7186,-697,-3343,1,1,0.1447189668352289,0.16510630606638088,A,B
698,2965,1396,7186,-698,-3344,1,1,0.4671882610937955,0.509357468198439,A,B
700,2967,1400,7186,-700,-3348,1,1,0.20852430453872894,0.21069721651764817,A,B
701,2968,1402,7186,-701,-3349,1,1,0.8390823669970344,0.8819064278022691,A,B
703,2969,1406,7186,-703,-3352,1,1,0.3597032568948223,0.40654167027195154,A,B
704,2971,1408,7186,-704,-3353,1,1,0.9996486150062684,0.9974133472091609,A,B
705,2972,1410,7186,-705,-3355,1,1,0.40504079227298906,0.44548728437867,A,B
706,2972,1412,7186,-706,-3355,1,1,0.8286870178368562,0.8689264429483963,A,B
707,2974,1414,7186,-707,-3357,1,1,0.21386211260214605,0.22472490062373818,A,B
708,2976,1416,7186,-708,-3358,1,1,0.06406361403603467,0.09309896950611685,A,B
709,2982,1418,7186,-709,-3360,1,1,0.756722791576145,0.7938238921019529,A,B
712,2983,1424,7186,-712,-3362,1,1,0.23580984883786105,0.25332236659078133,A,B
713,2984,1426,7186,-713,-3363,1,1,0.5802622996428117,0.6361071963325342,A,B
714,2985,1428,7186,-714,-3366,1,1,0.3397583204047022,0.38421257339649817,A,B
717,2986,1434,7186,-717,-3368,1,1,0.21547956016860526,0.23305207746531797,A,B
718,2987,1436,7186,-718,-3369,1,1,0.9734038812503113,0.9691592757723164,A,B
719,2987,1438,7186,-719,-3369,1,1,0.885233810055732,0.9252363068042716,A,B
720,2988,1440,7186,-720,-3370,1,1,0.11055009824880913,0.1272370169144107,A,B
721,2992,1442,7186,-721,-3371,1,1,0.041054753724219184,0.06393853573037012,A,B
722,2993,1444,7186,-722,-3372,1,1,0.42463698999129207,0.4763824019729904,A,B
723,2994,1446,7186,-723,-3373,1,1,0.9685028667681479,0.9667428573126903,A,B
725,2995,1450,7186,-725,-3378,1,1,0.8835351715247843,0.9236226196072415,A,B
727,2997,1454,7186,-727,-3382,1,1,0.8302716130262836,0.8769638926540771,A,B
728,2999,1456,7186,-728,-3383,1,1,0.35347516424587255,0.3932606601995109,A,B
732,3001,1464,7186,-732,-3384,1,1,0.5665129466485584,0.6212302131687538,A,B
733,3001,1466,7186,-733,-3384,1,1,0.4963989173408426,0.5196410988602942,A,B
735,3002,1470,7186,-735,-3386,1,1,0.8706963555166904,0.9043969201407271,A,B
736,3007,1472,7186,-736,-3387,1,1,0.8274485159137249,0.8689264429483963,A,B
742,3009,1484,7186,-742,-3388,1,1,0.7637684562671038,0.8082879548262514,A,B
743,3010,1486,7186,-743,-3391,1,1,0.8694917532737418,0.9029719541958754,A,B
744,3015,1488,7186,-744,-3392,1,1,0.08445941278380198,0.1021873694511286,A,B
747,3016,1494,7186,-747,-3393,1,1,0.7051037312393352,0.7643606766559357,A,B
748,3017,1496,7186,-748,-3395,1,1,0.01929803548448472,0.03840826002130515,A,B
749,3018,1498,7186,-749,-3396,1,1,0.4163071943829988,0.4528903789780997,A,B
751,3018,1502,7186,-751,-3396,1,1,0.3498168939231705,0.3847362545009849,A,B
752,3021,1504,7186,-752,-3397,1,1,0.6951173448159831,0.7567067748547494,A,B
754,3022,1508,7186,-754,-3399,1,1,0.35538046964115433,0.3994926474062215,A,B
755,3023,1510,7186,-755,-3400,1,1,0.7603009213330153,0.7988039409808276,A,B
756,2647,1512,7186,-756,-3024,1,1,0.18411751472668703,0.16510630606638088,A,B
758,2649,1516,7186,-758,-3026,1,1,0.48568929881797496,0.4627741520523204,A,B
759,2650,1518,7186,-759,-3027,1,1,0.3293739348957512,0.2926868978829027,A,B
760,2651,1520,7186,-760,-3031,1,1,0.9340658159122216,0.8887686724927855,A,B
761,2651,1522,7186,-761,-3031,1,1,0.5448505572488751,0.49773126859260164,A,B
762,2654,1524,7186,-762,-3034,1,1,0.11740798612466041,0.09637025062913651,A,B
764,2655,1528,7186,-764,-3035,1,1,0.9460907466469631,0.9043969201407271,A,B
766,2656,1532,7186,-766,-3036,1,1,0.3681503780057124,0.34507636947604514,A,B
767,2657,1534,7186,-767,-3037,1,1,0.9873097957686825,0.9691592757723164,A,B
768,2658,1536,7186,-768,-3038,1,1,0.16787445148851077,0.13909919586999575,A,B
769,2660,1538,7186,-769,-3041,1,1,0.2969107230386322,0.2548959713051634,A,B
771,2661,1542,7186,-771,-3042,1,1,0.07618020247730317,0.06393853573037012,A,B
773,2661,1546,7186,-773,-3042,1,1,0.9497862023159981,0.911138148279308,A,B
776,2663,1552,7186,-776,-3043,1,1,0.8490612465325995,0.8096159738405615,A,B
777,2665,1554,7186,-777,-3045,1,1,0.7469086171229686,0.7088931693387862,A,B
778,2668,1556,7186,-778,-3046,1,1,0.05967811096029618,0.04852163040416935,A,B
781,2671,1562,7186,-781,-3048,1,1,0.9935943525282959,0.9928011376356151,A,B
782,2674,1564,7186,-782,-3051,1,1,0.8077469326834942,0.7662524140463154,A,B
784,2675,1568,7186,-784,-3054,1,1,0.9680267134020188,0.9344296313744197,A,B
785,2678,1570,7186,-785,-3057,1,1,0.9515627992091287,0.911138148279308,A,B
786,2678,1572,7186,-786,-3057,1,1,0.2756889798488803,0.23900220918116455,A,B
787,2679,1574,7186,-787,-3059,1,1,0.733496520522886,0.6996783931044354,A,B
788,2681,1576,7186,-788,-3061,1,1,0.18224777631278388,0.1603827427768152,A,B
789,2682,1578,7186,-789,-3062,1,1,0.37969359550816584,0.3477620687301779,A,B
793,2683,1586,7186,-793,-3064,1,1,0.8264169448922318,0.7853034397481469,A,B
794,2684,1588,7186,-794,-3065,1,1,0.48486406219641554,0.4528903789780997,A,B
795,2685,1590,7186,-795,-3071,1,1,0.0539763811128936,0.03840826002130515,A,B
796,2686,1592,7186,-796,-3073,1,1,0.002989714961723844,0.002989714961723844,A,B
797,2686,1594,7186,-797,-3073,1,1,0.4469464080277229,0.42840865428587604,A,B
798,2687,1596,7186,-798,-3074,1,1,0.7515847430272854,0.7220217765402844,A,B
799,2691,1598,7186,-799,-3075,1,1,0.9414331292370118,0.8936795348799073,A,B
800,2692,1600,7186,-800,-3076,1,1,0.4192051753666395,0.4074261197858208,A,B
801,2693,1602,7186,-801,-3077,1,1,0.4555888570681158,0.43314377789333625,A,B
802,2694,1604,7186,-802,-3078,1,1,0.057341855879505355,0.04299035137096496,A,B
803,2696,1606,7186,-803,-3083,1,1,0.7160771631926367,0.6698489290101762,A,B
804,2697,1608,7186,-804,-3084,1,1,0.6397636541378838,0.5740224522143414,A,B
807,2697,1614,7186,-807,-3084,1,1,0.4143245332741432,0.3994926474062215,A,B
809,2698,1618,7186,-809,-3087,1,1,0.5770648339138627,0.5232666085548304,A,B
810,2701,1620,7186,-810,-3089,1,1,0.2061319093543008,0.20265350932199155,A,B
811,2703,1622,7186,-811,-3090,1,1,0.31544250583706845,0.27580081618290186,A,B
812,2704,1624,7186,-812,-3091,1,1,0.10959926488407912,0.08688639997486514,A,B
813,2705,1626,7186,-813,-3094,1,1,0.9459936916625011,0.9029719541958754,A,B
815,2706,1630,7186,-815,-3095,1,1,0.5284967462467128,0.48126903846298574,A,B
817,2708,1634,7186,-817,-3096,1,1,0.0051483058466944565,0.006257781920116279,A,B
818,2708,1636,7186,-818,-3096,1,1,0.3640124245013252,0.33881678092197554,A,B
819,2709,1638,7186,-819,-3097,1,1,0.1953423806914506,0.18051239965326915,A,B
820,2711,1640,7186,-820,-3100,1,1,0.597707900124889,0.5355644108561903,A,B
823,2712,1646,7186,-823,-3101,1,1,0.6954485080126598,0.6463417342976022,A,B
825,2713,1650,7186,-825,-3103,1,1,0.9883289325210936,0.9820972047589576,A,B
826,2714,1652,7186,-826,-3104,1,1,0.40794516816682824,0.3932606601995109,A,B
829,2715,1658,7186,-829,-3105,1,1,0.1478432677629068,0.1079461102000735,A,B
830,2716,1660,7186,-830,-3106,1,1,0.7648389041297176,0.7285529783041427,A,B
832,2716,1664,7186,-832,-3106,1,1,0.7166696916994679,0.6808061043682289,A,B
833,2718,1666,7186,-833,-3108,1,1,0.7213762986121413,0.6879039825576002,A,B
834,2720,1668,7186,-834,-3110,1,1,0.12832763773200684,0.10332125679851589,A,B
835,2723,1670,7186,-835,-3111,1,1,0.9178865236215058,0.8604389612096618,A,B
838,2724,1676,7186,-838,-3113,1,1,0.381837236811707,0.36265753310929716,A,B
839,2725,1678,7186,-839,-3114,1,1,0.6728971140335464,0.6201805292756517,A,B
840,2728,1680,7186,-840,-3115,1,1,0.6122059812073105,0.5465563330762127,A,B
841,2731,1682,7186,-841,-3119,1,1,0.649276951018651,0.5803660351829207,A,B
842,2731,1684,7186,-842,-3119,1,1,0.36498153871031513,0.34130972623569644,A,B
843,2732,1686,7186,-843,-3120,1,1,0.7269270572763428,0.690413904251382,A,B
844,2733,1688,7186,-844,-3121,1,1,0.3632516399210367,0.323764572400163,A,B
845,2737,1690,7186,-845,-3122,1,1,0.6902079297980166,0.6373622107997243,A,B
848,2738,1696,7186,-848,-3123,1,1,0.18195925561378834,0.15649203068923745,A,B
849,2739,1698,7186,-849,-3124,1,1,0.9295205890310994,0.8852113150698214,A,B
850,2740,1700,7186,-850,-3125,1,1,0.6850763866161238,0.6317031651446298,A,B
852,2742,1704,7186,-852,-3126,1,1,0.20729526735092207,0.20510197411074116,A,B
853,2742,1706,7186,-853,-3126,1,1,0.6898936570726005,0.6361071963325342,A,B
854,2743,1708,7186,-854,-3128,1,1,0.9591574361601795,0.9302314128858158,A,B
855,2744,1710,7186,-855,-3130,1,1,0.5435630502924872,0.49738128956208083,A,B
856,2749,1712,7186,-856,-3131,1,1,0.13783170958958613,0.10681514949348259,A,B
857,2750,1714,7186,-857,-3132,1,1,0.9294267613093828,0.8852113150698214,A,B
861,2751,1722,7186,-861,-3133,1,1,0.4314834181888654,0.41405679118103156,A,B
863,2752,1726,7186,-863,-3134,1,1,0.3633224221592495,0.32689641467632335,A,B
864,2756,1728,7186,-864,-3138,1,1,0.9900159754001144,0.9820972047589576,A,B
865,2756,1730,7186,-865,-3138,1,1,0.9682613237126381,0.9406661062732151,A,B
866,2758,1732,7186,-866,-3139,1,1,0.7831688647891669,0.7567067748547494,A,B
867,2759,1734,7186,-867,-3141,1,1,0.5241036060594554,0.4763824019729904,A,B
868,2762,1736,7186,-868,-3145,1,1,0.1964853593170841,0.18924644668693769,A,B
869,2764,1738,7186,-869,-3146,1,1,0.031619449348039286,0.011188295829838046,A,B
870,2765,1740,7186,-870,-3148,1,1,0.9531743995511144,0.9236226196072415,A,B
872,2766,1744,7186,-872,-3149,1,1,0.9829719764482717,0.9637729697421694,A,B
874,2767,1748,7186,-874,-3150,1,1,0.5653519862379137,0.5101714442624968,A,B
