Feature_A,Feature_A_noFeature_A,Feature_B,Feature_B_noFeature_A,Feature_C,Feature_C_noFeature_A,Constant_Feature,Constant_Feature_noFeature_A,Random_Feature,Random_Feature_noFeature_A,Outcome,Outcome_noFeature_A
487,3593,974,5484,-487,-3126,1,1,0.05649298966350569,0.08241362266914498,A,B
488,3593,976,5486,-488,-3128,1,1,0.0010018138205364346,0.002989714961723844,A,B
489,3593,978,5488,-489,-3130,1,1,0.10524611973657372,0.12359978595468157,A,B
491,3593,982,5498,-491,-3131,1,1,0.29208971686041174,0.33881678092197554,A,B
493,3593,986,5500,-493,-3132,1,1,0.9230638472487681,0.9498464772421977,A,B
494,3593,988,5502,-494,-3133,1,1,0.3007034200033164,0.34130972623569644,A,B
496,3593,992,5504,-496,-3134,1,1,0.16255174099718217,0.17318401389686366,A,B
497,3593,994,5512,-497,-3138,1,1,0.21265299722184716,0.21859222805099499,A,B
498,3593,996,5512,-498,-3138,1,1,0.04604196041469133,0.07455467081615108,A,B
502,3593,1004,5516,-502,-3139,1,1,0.1406605569283632,0.15649203068923745,A,B
503,3593,1006,5518,-503,-3141,1,1,0.3863157519863333,0.42448085266597657,A,B
504,3593,1008,5524,-504,-3145,1,1,0.5903787415363068,0.6498675454640447,A,B
505,3593,1010,5528,-505,-3146,1,1,0.5600046978232747,0.6124672021154907,A,B
506,3593,1012,5530,-506,-3148,1,1,0.22467656060189023,0.24104662079416184,A,B
507,3593,1014,5532,-507,-3149,1,1,0.2810039167088082,0.3143375863567962,A,B
508,3593,1016,5534,-508,-3150,1,1,0.3542241791042863,0.3932606601995109,A,B
509,3593,1018,5534,-509,-3150,1,1,0.5521379602311953,0.603780334896824,A,B
510,3593,1020,5536,-510,-3151,1,1,0.4785897594450468,0.5106209368685756,A,B
512,3593,1024,5540,-512,-3152,1,1,0.14053537645537095,0.14104148424720753,A,B
514,3593,1028,5542,-514,-3153,1,1,0.4375204955609494,0.496388161710013,A,B
515,3593,1030,5550,-515,-3155,1,1,0.22306936898909158,0.23900220918116455,A,B
516,3593,1032,5552,-516,-3156,1,1,0.28340971777107127,0.31581250837759134,A,B
518,3593,1036,5554,-518,-3158,1,1,0.7248512800033584,0.7750692116684814,A,B
519,3593,1038,5556,-519,-3160,1,1,0.9779925537745947,0.9779925537745947,A,B
522,3593,1044,5558,-522,-3161,1,1,0.4743378888324947,0.5101714442624968,A,B
523,3593,1046,5558,-523,-3161,1,1,0.35334187064980294,0.38703361459027685,A,B
524,3593,1048,5566,-524,-3162,1,1,0.44279200789698847,0.49773126859260164,A,B
527,3593,1054,5570,-527,-3163,1,1,0.966680755525901,0.9637729697421694,A,B
529,3593,1058,5580,-529,-3164,1,1,0.5750449268512543,0.6317031651446298,A,B
530,3593,1060,5582,-530,-3166,1,1,0.4948413279439614,0.5153885369209218,A,B
532,3593,1064,5586,-532,-3167,1,1,0.18649777580833615,0.19793577235533866,A,B
536,3593,1072,5594,-536,-3175,1,1,0.9089866126904842,0.9344296313744197,A,B
542,3593,1084,5596,-542,-3177,1,1,0.5663022043944864,0.6201805292756517,A,B
543,3593,1086,5598,-543,-3178,1,1,0.8786446583850133,0.9099482488617106,A,B
546,3593,1092,5598,-546,-3178,1,1,0.04098905014757703,0.056240612322284056,A,B
547,3593,1094,5600,-547,-3180,1,1,0.4993322388878193,0.5232666085548304,A,B
548,3593,1096,5610,-548,-3182,1,1,0.1995380748223563,0.20265350932199155,A,B
550,3593,1100,5614,-550,-3183,1,1,0.38929531235549253,0.43314377789333625,A,B
552,3593,1104,5616,-552,-3186,1,1,0.38199731482013544,0.42448085266597657,A,B
553,3593,1106,5618,-553,-3188,1,1,0.5029476578746467,0.526907756287046,A,B
554,3593,1108,5620,-554,-3189,1,1,0.4365322167375175,0.496388161710013,A,B
556,3593,1112,5622,-556,-3190,1,1,0.5197256558138771,0.5467786561476256,A,B
557,3593,1114,5624,-557,-3191,1,1,0.16040187004183215,0.17250576268993667,A,B
558,3593,1116,5624,-558,-3191,1,1,0.8411987141216368,0.8852113150698214,A,B
559,3593,1118,5628,-559,-3192,1,1,0.28797597220164517,0.323764572400163,A,B
561,3593,1122,5638,-561,-3195,1,1,0.3887201989765282,0.42887276456757684,A,B
562,3593,1124,5640,-562,-3197,1,1,0.7722334028391612,0.8096159738405615,A,B
563,3593,1126,5642,-563,-3198,1,1,0.5202457202974293,0.5503595556507457,A,B
564,3593,1128,5644,-564,-3199,1,1,0.6302689599591855,0.6698489290101762,A,B
569,3593,1138,5646,-569,-3201,1,1,0.369460800870519,0.4139888467203876,A,B
570,3593,1140,5654,-570,-3204,1,1,0.3287430861880408,0.36950387902757187,A,B
571,3593,1142,5658,-571,-3205,1,1,0.8235358158055394,0.8571825073387184,A,B
573,3593,1146,5658,-573,-3205,1,1,0.6828339002940611,0.7278656981602999,A,B
575,3593,1150,5666,-575,-3206,1,1,0.027508663499744457,0.05197202665934175,A,B
576,3593,1152,5668,-576,-3207,1,1,0.538702281618182,0.5740224522143414,A,B
577,3593,1154,5670,-577,-3210,1,1,0.9544389661224356,0.9565332113809033,A,B
578,3593,1156,5672,-578,-3211,1,1,0.794969488863928,0.8320237885278572,A,B
581,3593,1162,5674,-581,-3213,1,1,0.9779304587362311,0.9726113254059179,A,B
582,3593,1164,5678,-582,-3214,1,1,0.39610258274789867,0.43749042141262795,A,B
583,3593,1166,5680,-583,-3216,1,1,0.6984936701133053,0.7576289496214702,A,B
584,3593,1168,5680,-584,-3216,1,1,0.8721555763444248,0.9043969201407271,A,B
585,3593,1170,5684,-585,-3217,1,1,0.26362901600379907,0.27580081618290186,A,B
586,3593,1172,5686,-586,-3218,1,1,0.3790218359147285,0.42234695352754115,A,B
587,3593,1174,5688,-587,-3219,1,1,0.012185119865074534,0.018088136292188084,A,B
589,3593,1178,5690,-589,-3223,1,1,0.8000805201621015,0.8320237885278572,A,B
590,3593,1180,5696,-590,-3225,1,1,0.0098471992314072,0.016044092105171326,A,B
592,3593,1184,5698,-592,-3227,1,1,0.28737401919223793,0.31581250837759134,A,B
593,3593,1186,5700,-593,-3228,1,1,0.86759770664616,0.895174528343068,A,B
594,3593,1188,5708,-594,-3230,1,1,0.7753481099963087,0.8193931681354194,A,B
595,3593,1190,5708,-595,-3230,1,1,0.5832815362201073,0.6398126996551287,A,B
596,3593,1192,5710,-596,-3231,1,1,0.5150823237080102,0.5415846752911478,A,B
597,3593,1194,5712,-597,-3233,1,1,0.40547115755241536,0.44730495999430764,A,B
598,3593,1196,5716,-598,-3234,1,1,0.42628848205077174,0.48126903846298574,A,B
599,3593,1198,5718,-599,-3235,1,1,0.5158781981805733,0.5465563330762127,A,B
603,3593,1206,5724,-603,-3239,1,1,0.21883921765285108,0.23640044961784124,A,B
605,3593,1210,5726,-605,-3240,1,1,0.6088265473270706,0.654358634418288,A,B
606,3593,1212,5728,-606,-3243,1,1,0.6522440293263757,0.6879039825576002,A,B
607,3593,1214,5732,-607,-3244,1,1,0.5088705621014095,0.5355644108561903,A,B
608,3593,1216,5732,-608,-3244,1,1,0.7596726311026545,0.7988039409808276,A,B
609,3593,1218,5734,-609,-3245,1,1,0.5442159714613083,0.5803660351829207,A,B
612,3593,1224,5736,-612,-3246,1,1,0.6731377675128996,0.7220217765402844,A,B
613,3593,1226,5738,-613,-3247,1,1,0.775864936339085,0.8280406900758914,A,B
614,3593,1228,5742,-614,-3248,1,1,0.23549993723336327,0.24338030796974208,A,B
615,3593,1230,5744,-615,-3249,1,1,0.9135668313011737,0.9406661062732151,A,B
616,3593,1232,5746,-616,-3250,1,1,0.026051054580784716,0.04299035137096496,A,B
617,3593,1234,5752,-617,-3252,1,1,0.4184730801026749,0.4627741520523204,A,B
618,3593,1236,5754,-618,-3254,1,1,0.5433457938397648,0.5762729908066979,A,B
619,3593,1238,5754,-619,-3254,1,1,0.14107867132206253,0.1603827427768152,A,B
620,3593,1240,5756,-620,-3258,1,1,0.7476345241034792,0.7803108024205748,A,B
621,3593,1242,5764,-621,-3260,1,1,0.30693557340957833,0.3477620687301779,A,B
622,3593,1244,5768,-622,-3262,1,1,0.3770418037599942,0.41405679118103156,A,B
623,3593,1246,5774,-623,-3263,1,1,0.6746089657324873,0.7274907487570267,A,B
624,3593,1248,5778,-624,-3264,1,1,0.044540630430612405,0.07019586550984602,A,B
627,3593,1254,5786,-627,-3265,1,1,0.23656032567264296,0.2548959713051634,A,B
628,3593,1256,5788,-628,-3266,1,1,0.2963618370885037,0.33952239001583573,A,B
629,3593,1258,5792,-629,-3267,1,1,0.38782758724494804,0.42840865428587604,A,B
630,3593,1260,5792,-630,-3267,1,1,0.17854556601665406,0.1836618488347247,A,B
632,3593,1264,5796,-632,-3268,1,1,0.5268514747252402,0.552894523891626,A,B
633,3593,1266,5798,-633,-3270,1,1,0.8270064970733134,0.861984116685601,A,B
634,3593,1268,5800,-634,-3271,1,1,0.8578092993516007,0.8887686724927855,A,B
636,3593,1272,5802,-636,-3273,1,1,0.8092994062363902,0.842728536346872,A,B
637,3593,1274,5806,-637,-3274,1,1,0.009801119524435298,0.016044092105171326,A,B
639,3593,1278,5810,-639,-3279,1,1,0.9806699612096232,0.9820972047589576,A,B
641,3593,1282,5812,-641,-3280,1,1,0.6733143630064584,0.7274907487570267,A,B
643,3593,1286,5812,-643,-3280,1,1,0.65380628751576,0.690413904251382,A,B
644,3593,1288,5814,-644,-3281,1,1,0.12106224745481564,0.1272370169144107,A,B
645,3593,1290,5816,-645,-3282,1,1,0.1850026648655052,0.18924644668693769,A,B
646,3593,1292,5818,-646,-3286,1,1,0.2505479534726981,0.27561900253221705,A,B
647,3593,1294,5820,-647,-3287,1,1,0.8662446918208029,0.8936795348799073,A,B
649,3593,1298,5826,-649,-3289,1,1,0.27694862251618635,0.2926868978829027,A,B
650,3593,1300,5836,-650,-3291,1,1,0.149828979810403,0.16510630606638088,A,B
651,3593,1302,5840,-651,-3292,1,1,0.36690031044315696,0.4074261197858208,A,B
652,3593,1304,5844,-652,-3293,1,1,0.8262388493153539,0.8604389612096618,A,B
659,3593,1318,5844,-659,-3293,1,1,0.09702281827640413,0.1079461102000735,A,B
660,3593,1320,5846,-660,-3294,1,1,0.007034410445552197,0.011188295829838046,A,B
661,3593,1322,5848,-661,-3296,1,1,0.6334307846411474,0.6808061043682289,A,B
662,3593,1324,5856,-662,-3297,1,1,0.14007110398887046,0.14007110398887046,A,B
663,3593,1326,5862,-663,-3298,1,1,0.886682754454984,0.9302314128858158,A,B
665,3593,1330,5868,-665,-3299,1,1,0.026870512552625958,0.04852163040416935,A,B
666,3593,1332,5874,-666,-3303,1,1,0.4173203860900482,0.4531663062812996,A,B
667,3593,1334,5876,-667,-3304,1,1,0.018643526466841864,0.030482663418534672,A,B
668,3593,1336,5878,-668,-3306,1,1,0.5564001163695136,0.6106806964843985,A,B
670,3593,1340,5878,-670,-3306,1,1,0.8881834691901798,0.9342615917263499,A,B
671,3593,1342,5880,-671,-3307,1,1,0.3182188248887433,0.35930265019109875,A,B
672,3593,1344,5882,-672,-3308,1,1,0.642282597577997,0.6879039825576002,A,B
673,3593,1346,5884,-673,-3309,1,1,0.1259174459847625,0.12780706710488454,A,B
674,3593,1348,5888,-674,-3311,1,1,0.5602338037075391,0.6124672021154907,A,B
676,3593,1352,5890,-676,-3312,1,1,0.5803743753805589,0.6373622107997243,A,B
680,3593,1360,5892,-680,-3313,1,1,0.6593205827374109,0.6996783931044354,A,B
681,3593,1362,5896,-681,-3314,1,1,0.47980146632235776,0.5106209368685756,A,B
682,3593,1364,5898,-682,-3319,1,1,0.5450121030705007,0.5880531791016704,A,B
686,3593,1372,5898,-686,-3319,1,1,0.006798635738745951,0.006257781920116279,A,B
687,3593,1374,5900,-687,-3320,1,1,0.24397821594698266,0.2618722429021725,A,B
688,3593,1376,5902,-688,-3322,1,1,0.7505539831095122,0.789385420730574,A,B
689,3593,1378,5904,-689,-3323,1,1,0.4064494421896281,0.45162097316133043,A,B
690,3593,1380,5910,-690,-3324,1,1,0.6679065865943398,0.7088931693387862,A,B
691,3593,1382,5914,-691,-3327,1,1,0.7741321856453618,0.8133616756151754,A,B
692,3593,1384,5918,-692,-3332,1,1,0.4010478573142755,0.44011053017510116,A,B
693,3593,1386,5920,-693,-3335,1,1,0.5343623959527137,0.570871766354719,A,B
694,3593,1388,5920,-694,-3335,1,1,0.44971181767052837,0.49993713751620694,A,B
695,3593,1390,5926,-695,-3340,1,1,0.8810874184045572,0.911138148279308,A,B
697,3593,1394,5928,-697,-3343,1,1,0.1447189668352289,0.16510630606638088,A,B
698,3593,1396,5930,-698,-3344,1,1,0.4671882610937955,0.509357468198439,A,B
700,3593,1400,5934,-700,-3348,1,1,0.20852430453872894,0.21069721651764817,A,B
701,3593,1402,5936,-701,-3349,1,1,0.8390823669970344,0.8819064278022691,A,B
703,3593,1406,5938,-703,-3352,1,1,0.3597032568948223,0.40654167027195154,A,B
704,3593,1408,5942,-704,-3353,1,1,0.9996486150062684,0.9974133472091609,A,B
705,3593,1410,5944,-705,-3355,1,1,0.40504079227298906,0.44548728437867,A,B
706,3593,1412,5944,-706,-3355,1,1,0.8286870178368562,0.8689264429483963,A,B
707,3593,1414,5948,-707,-3357,1,1,0.21386211260214605,0.22472490062373818,A,B
708,3593,1416,5952,-708,-3358,1,1,0.06406361403603467,0.09309896950611685,A,B
709,3593,1418,5964,-709,-3360,1,1,0.756722791576145,0.7938238921019529,A,B
712,3593,1424,5966,-712,-3362,1,1,0.23580984883786105,0.25332236659078133,A,B
713,3593,1426,5968,-713,-3363,1,1,0.5802622996428117,0.6361071963325342,A,B
714,3593,1428,5970,-714,-3366,1,1,0.3397583204047022,0.38421257339649817,A,B
717,3593,1434,5972,-717,-3368,1,1,0.21547956016860526,0.23305207746531797,A,B
718,3593,1436,5974,-718,-3369,1,1,0.9734038812503113,0.9691592757723164,A,B
719,3593,1438,5974,-719,-3369,1,1,0.885233810055732,0.9252363068042716,A,B
720,3593,1440,5976,-720,-3370,1,1,0.11055009824880913,0.1272370169144107,A,B
721,3593,1442,5984,-721,-3371,1,1,0.041054753724219184,0.06393853573037012,A,B
722,3593,1444,5986,-722,-3372,1,1,0.42463698999129207,0.4763824019729904,A,B
723,3593,1446,5988,-723,-3373,1,1,0.9685028667681479,0.9667428573126903,A,B
725,3593,1450,5990,-725,-3378,1,1,0.8835351715247843,0.9236226196072415,A,B
727,3593,1454,5994,-727,-3382,1,1,0.8302716130262836,0.8769638926540771,A,B
728,3593,1456,5998,-728,-3383,1,1,0.35347516424587255,0.3932606601995109,A,B
732,3593,1464,6002,-732,-3384,1,1,0.5665129466485584,0.6212302131687538,A,B
733,3593,1466,6002,-733,-3384,1,1,0.4963989173408426,0.5196410988602942,A,B
735,3593,1470,6004,-735,-3386,1,1,0.8706963555166904,0.9043969201407271,A,B
736,3593,1472,6014,-736,-3387,1,1,0.8274485159137249,0.8689264429483963,A,B
742,3593,1484,6018,-742,-3388,1,1,0.7637684562671038,0.8082879548262514,A,B
743,3593,1486,6020,-743,-3391,1,1,0.8694917532737418,0.9029719541958754,A,B
744,3593,1488,6030,-744,-3392,1,1,0.08445941278380198,0.1021873694511286,A,B
747,3593,1494,6032,-747,-3393,1,1,0.7051037312393352,0.7643606766559357,A,B
748,3593,1496,6034,-748,-3395,1,1,0.01929803548448472,0.03840826002130515,A,B
749,3593,1498,6036,-749,-3396,1,1,0.4163071943829988,0.4528903789780997,A,B
751,3593,1502,6036,-751,-3396,1,1,0.3498168939231705,0.3847362545009849,A,B
752,3593,1504,6042,-752,-3397,1,1,0.6951173448159831,0.7567067748547494,A,B
754,3593,1508,6044,-754,-3399,1,1,0.35538046964115433,0.3994926474062215,A,B
755,3593,1510,6046,-755,-3400,1,1,0.7603009213330153,0.7988039409808276,A,B
756,3593,1512,5294,-756,-3024,1,1,0.18411751472668703,0.16510630606638088,A,B
758,3593,1516,5298,-758,-3026,1,1,0.48568929881797496,0.4627741520523204,A,B
759,3593,1518,5300,-759,-3027,1,1,0.3293739348957512,0.2926868978829027,A,B
760,3593,1520,5302,-760,-3031,1,1,0.9340658159122216,0.8887686724927855,A,B
761,3593,1522,5302,-761,-3031,1,1,0.5448505572488751,0.49773126859260164,A,B
762,3593,1524,5308,-762,-3034,1,1,0.11740798612466041,0.09637025062913651,A,B
764,3593,1528,5310,-764,-3035,1,1,0.9460907466469631,0.9043969201407271,A,B
766,3593,1532,5312,-766,-3036,1,1,0.3681503780057124,0.34507636947604514,A,B
767,3593,1534,5314,-767,-3037,1,1,0.9873097957686825,0.9691592757723164,A,B
768,3593,1536,5316,-768,-3038,1,1,0.16787445148851077,0.13909919586999575,A,B
769,3593,1538,5320,-769,-3041,1,1,0.2969107230386322,0.2548959713051634,A,B
771,3593,1542,5322,-771,-3042,1,1,0.07618020247730317,0.06393853573037012,A,B
773,3593,1546,5322,-773,-3042,1,1,0.9497862023159981,0.911138148279308,A,B
776,3593,1552,5326,-776,-3043,1,1,0.8490612465325995,0.8096159738405615,A,B
777,3593,1554,5330,-777,-3045,1,1,0.7469086171229686,0.7088931693387862,A,B
778,3593,1556,5336,-778,-3046,1,1,0.05967811096029618,0.04852163040416935,A,B
781,3593,1562,5342,-781,-3048,1,1,0.9935943525282959,0.9928011376356151,A,B
782,3593,1564,5348,-782,-3051,1,1,0.8077469326834942,0.7662524140463154,A,B
784,3593,1568,5350,-784,-3054,1,1,0.9680267134020188,0.9344296313744197,A,B
785,3593,1570,5356,-785,-3057,1,1,0.9515627992091287,0.911138148279308,A,B
786,3593,1572,5356,-786,-3057,1,1,0.2756889798488803,0.23900220918116455,A,B
787,3593,1574,5358,-787,-3059,1,1,0.733496520522886,0.6996783931044354,A,B
788,3593,1576,5362,-788,-3061,1,1,0.18224777631278388,0.1603827427768152,A,B
789,3593,1578,5364,-789,-3062,1,1,0.37969359550816584,0.3477620687301779,A,B
793,3593,1586,5366,-793,-3064,1,1,0.8264169448922318,0.7853034397481469,A,B
794,3593,1588,5368,-794,-3065,1,1,0.48486406219641554,0.4528903789780997,A,B
795,3593,1590,5370,-795,-3071,1,1,0.0539763811128936,0.03840826002130515,A,B
796,3593,1592,5372,-796,-3073,1,1,0.002989714961723844,0.002989714961723844,A,B
797,3593,1594,5372,-797,-3073,1,1,0.4469464080277229,0.42840865428587604,A,B
798,3593,1596,5374,-798,-3074,1,1,0.7515847430272854,0.7220217765402844,A,B
799,3593,1598,5382,-799,-3075,1,1,0.9414331292370118,0.8936795348799073,A,B
800,3593,1600,5384,-800,-3076,1,1,0.4192051753666395,0.4074261197858208,A,B
801,3593,1602,5386,-801,-3077,1,1,0.4555888570681158,0.43314377789333625,A,B
802,3593,1604,5388,-802,-3078,1,1,0.057341855879505355,0.04299035137096496,A,B
803,3593,1606,5392,-803,-3083,1,1,0.7160771631926367,0.6698489290101762,A,B
804,3593,1608,5394,-804,-3084,1,1,0.6397636541378838,0.5740224522143414,A,B
807,3593,1614,5394,-807,-3084,1,1,0.4143245332741432,0.3994926474062215,A,B
809,3593,1618,5396,-809,-3087,1,1,0.5770648339138627,0.5232666085548304,A,B
810,3593,1620,5402,-810,-3089,1,1,0.2061319093543008,0.20265350932199155,A,B
811,3593,1622,5406,-811,-3090,1,1,0.31544250583706845,0.27580081618290186,A,B
812,3593,1624,5408,-812,-3091,1,1,0.10959926488407912,0.08688639997486514,A,B
813,3593,1626,5410,-813,-3094,1,1,0.9459936916625011,0.9029719541958754,A,B
815,3593,1630,5412,-815,-3095,1,1,0.5284967462467128,0.48126903846298574,A,B
817,3593,1634,5416,-817,-3096,1,1,0.0051483058466944565,0.006257781920116279,A,B
818,3593,1636,5416,-818,-3096,1,1,0.3640124245013252,0.33881678092197554,A,B
819,3593,1638,5418,-819,-3097,1,1,0.1953423806914506,0.18051239965326915,A,B
820,3593,1640,5422,-820,-3100,1,1,0.597707900124889,0.5355644108561903,A,B
823,3593,1646,5424,-823,-3101,1,1,0.6954485080126598,0.6463417342976022,A,B
825,3593,1650,5426,-825,-3103,1,1,0.9883289325210936,0.9820972047589576,A,B
826,3593,1652,5428,-826,-3104,1,1,0.40794516816682824,0.3932606601995109,A,B
829,3593,1658,5430,-829,-3105,1,1,0.1478432677629068,0.1079461102000735,A,B
830,3593,1660,5432,-830,-3106,1,1,0.7648389041297176,0.7285529783041427,A,B
832,3593,1664,5432,-832,-3106,1,1,0.7166696916994679,0.6808061043682289,A,B
833,3593,1666,5436,-833,-3108,1,1,0.7213762986121413,0.6879039825576002,A,B
834,3593,1668,5440,-834,-3110,1,1,0.12832763773200684,0.10332125679851589,A,B
835,3593,1670,5446,-835,-3111,1,1,0.9178865236215058,0.8604389612096618,A,B
838,3593,1676,5448,-838,-3113,1,1,0.381837236811707,0.36265753310929716,A,B
839,3593,1678,5450,-839,-3114,1,1,0.6728971140335464,0.6201805292756517,A,B
840,3593,1680,5456,-840,-3115,1,1,0.6122059812073105,0.5465563330762127,A,B
841,3593,1682,5462,-841,-3119,1,1,0.649276951018651,0.5803660351829207,A,B
842,3593,1684,5462,-842,-3119,1,1,0.36498153871031513,0.34130972623569644,A,B
843,3593,1686,5464,-843,-3120,1,1,0.7269270572763428,0.690413904251382,A,B
844,3593,1688,5466,-844,-3121,1,1,0.3632516399210367,0.323764572400163,A,B
845,3593,1690,5474,-845,-3122,1,1,0.6902079297980166,0.6373622107997243,A,B
848,3593,1696,5476,-848,-3123,1,1,0.18195925561378834,0.15649203068923745,A,B
849,3593,1698,5478,-849,-3124,1,1,0.9295205890310994,0.8852113150698214,A,B
850,3593,1700,5480,-850,-3125,1,1,0.6850763866161238,0.6317031651446298,A,B
852,3593,1704,5484,-852,-3126,1,1,0.20729526735092207,0.20510197411074116,A,B
853,3593,1706,5484,-853,-3126,1,1,0.6898936570726005,0.6361071963325342,A,B
854,3593,1708,5486,-854,-3128,1,1,0.9591574361601795,0.9302314128858158,A,B
855,3593,1710,5488,-855,-3130,1,1,0.5435630502924872,0.49738128956208083,A,B
856,3593,1712,5498,-856,-3131,1,1,0.13783170958958613,0.10681514949348259,A,B
857,3593,1714,5500,-857,-3132,1,1,0.9294267613093828,0.8852113150698214,A,B
861,3593,1722,5502,-861,-3133,1,1,0.4314834181888654,0.41405679118103156,A,B
863,3593,1726,5504,-863,-3134,1,1,0.3633224221592495,0.32689641467632335,A,B
864,3593,1728,5512,-864,-3138,1,1,0.9900159754001144,0.9820972047589576,A,B
865,3593,1730,5512,-865,-3138,1,1,0.9682613237126381,0.9406661062732151,A,B
866,3593,1732,5516,-866,-3139,1,1,0.7831688647891669,0.7567067748547494,A,B
867,3593,1734,5518,-867,-3141,1,1,0.5241036060594554,0.4763824019729904,A,B
868,3593,1736,5524,-868,-3145,1,1,0.1964853593170841,0.18924644668693769,A,B
869,3593,1738,5528,-869,-3146,1,1,0.031619449348039286,0.011188295829838046,A,B
870,3593,1740,5530,-870,-3148,1,1,0.9531743995511144,0.9236226196072415,A,B
872,3593,1744,5532,-872,-3149,1,1,0.9829719764482717,0.9637729697421694,A,B
874,3593,1748,5534,-874,-3150,1,1,0.5653519862379137,0.5101714442624968,A,B
