Feature_A,Feature_A_noFeature_A,Feature_B,Feature_B_noFeature_A,Feature_C,Feature_C_noFeature_A,Constant_Feature,Constant_Feature_noFeature_A,Random_Feature,Random_Feature_noFeature_A,Outcome,Outcome_noFeature_A
480,4769,960,5548,-480,-3151,1,1,0.9720570592245786,0.9534435387121504,A,B
481,4769,962,5550,-481,-3153,1,1,0.241020076185557,0.241020076185557,A,B
486,4769,972,5552,-486,-3155,1,1,0.22350250236830127,0.22350250236830127,A,B
488,4769,976,5552,-488,-3155,1,1,0.855907253780605,0.8317358872592439,A,B
489,4769,978,5556,-489,-3157,1,1,0.9828784247860829,0.9597358655455461,A,B
490,4769,980,5560,-490,-3158,1,1,0.4524421438870657,0.41328736746549166,A,B
491,4769,982,5560,-491,-3158,1,1,0.19987897527249054,0.19160963417195387,A,B
492,4769,984,5566,-492,-3161,1,1,0.9798901122181655,0.9597358655455461,A,B
493,4769,986,5568,-493,-3162,1,1,0.24272755280271407,0.25413723861324644,A,B
495,4769,990,5568,-495,-3162,1,1,0.18593211111710395,0.16791369286963842,A,B
496,4769,992,5572,-496,-3166,1,1,0.5489579297183476,0.494833775220371,A,B
497,4769,994,5576,-497,-3167,1,1,0.9956123811011043,0.9872597865727357,A,B
499,4769,998,5580,-499,-3168,1,1,0.709657288067681,0.6925362445160747,A,B
501,4769,1002,5580,-501,-3168,1,1,0.008095952893473202,0.0038644681598412056,A,B
502,4769,1004,5584,-502,-3171,1,1,0.29655900821439407,0.29655900821439407,A,B
503,4769,1006,5586,-503,-3172,1,1,0.5054735335153961,0.4578046602740826,A,B
504,4769,1008,5586,-504,-3172,1,1,0.051977204655907494,0.05450756459755113,A,B
505,4769,1010,5588,-505,-3177,1,1,0.6339046777063261,0.6049105647855177,A,B
507,4769,1014,5594,-507,-3178,1,1,0.6693425869591054,0.6369045866801039,A,B
508,4769,1016,5594,-508,-3178,1,1,0.7110889091416233,0.6977139168183455,A,B
509,4769,1018,5596,-509,-3181,1,1,0.5394311604711849,0.47584175381012384,A,B
510,4769,1020,5600,-510,-3182,1,1,0.32860455003945144,0.3206211616683612,A,B
511,4769,1022,5600,-511,-3182,1,1,0.5523750731432158,0.5089551691875212,A,B
512,4769,1024,5602,-512,-3184,1,1,0.7680006759335415,0.7349411616590555,A,B
513,4769,1026,5604,-513,-3187,1,1,0.9480733674454882,0.934540665405342,A,B
514,4769,1028,5608,-514,-3191,1,1,0.031270669334285794,0.042141323626516125,A,B
516,4769,1032,5608,-516,-3191,1,1,0.010429720630433681,0.0038644681598412056,A,B
517,4769,1034,5610,-517,-3192,1,1,0.40755615390630384,0.3939824335709884,A,B
518,4769,1036,5614,-518,-3193,1,1,0.378640965774405,0.3622844436920112,A,B
521,4769,1042,5614,-521,-3193,1,1,0.6213498404870395,0.576504222584609,A,B
522,4769,1044,5616,-522,-3197,1,1,0.8416709596651393,0.8066293354359845,A,B
523,4769,1046,5620,-523,-3198,1,1,0.6065352846423194,0.5639798964492758,A,B
524,4769,1048,5620,-524,-3198,1,1,0.8430565278567776,0.8114537583882862,A,B
527,4769,1054,5624,-527,-3202,1,1,0.3070671375220516,0.3070671375220516,A,B
528,4769,1056,5626,-528,-3203,1,1,0.01690169414250353,0.023446746327649093,A,B
529,4769,1058,5626,-529,-3203,1,1,0.9243782878880562,0.8965183846598592,A,B
530,4769,1060,5634,-530,-3205,1,1,0.388687119762827,0.38359182289743265,A,B
531,4769,1062,5638,-531,-3206,1,1,0.38552884651248776,0.3750797499036297,A,B
532,4769,1064,5646,-532,-3208,1,1,0.4030460824430335,0.38359182289743265,A,B
533,4769,1066,5646,-533,-3208,1,1,0.9095073650168248,0.8871531201447668,A,B
534,4769,1068,5648,-534,-3209,1,1,0.7766213015467323,0.7434981974992501,A,B
535,4769,1070,5652,-535,-3211,1,1,0.5430948858830603,0.48573108297627376,A,B
537,4769,1074,5652,-537,-3211,1,1,0.7589780809734842,0.7239643516932773,A,B
538,4769,1076,5656,-538,-3212,1,1,0.6824348632955007,0.6540519974115205,A,B
540,4769,1080,5658,-540,-3213,1,1,0.24615360928557983,0.26377244133366806,A,B
541,4769,1082,5658,-541,-3213,1,1,0.03421369747175229,0.049987341179931644,A,B
545,4769,1090,5668,-545,-3215,1,1,0.7549392428288066,0.7184314053505323,A,B
549,4769,1098,5672,-549,-3216,1,1,0.4646191061091077,0.423648850762522,A,B
550,4769,1100,5672,-550,-3216,1,1,0.06244870953541437,0.07124125383624991,A,B
551,4769,1102,5674,-551,-3218,1,1,0.7857646788971084,0.7553192102423594,A,B
552,4769,1104,5684,-552,-3219,1,1,0.43941926239122864,0.40529944517643124,A,B
553,4769,1106,5686,-553,-3224,1,1,0.5193344449086623,0.4737526404175101,A,B
554,4769,1108,5686,-554,-3224,1,1,0.5616000545969858,0.5244064236368436,A,B
555,4769,1110,5692,-555,-3225,1,1,0.6981863847047408,0.6802208630759197,A,B
557,4769,1114,5694,-557,-3227,1,1,0.1676952954234192,0.16553209266029612,A,B
558,4769,1116,5694,-558,-3227,1,1,0.9461759354701985,0.9303705705345104,A,B
560,4769,1120,5696,-560,-3228,1,1,0.33568358712185853,0.33461109054482485,A,B
561,4769,1122,5700,-561,-3232,1,1,0.6061511223237007,0.5639798964492758,A,B
562,4769,1124,5700,-562,-3232,1,1,0.7629483525558428,0.7281753149833974,A,B
564,4769,1128,5704,-564,-3235,1,1,0.5862903295641854,0.540834462534557,A,B
565,4769,1130,5708,-565,-3236,1,1,0.07253693602230771,0.08062485441986278,A,B
567,4769,1134,5708,-567,-3238,1,1,0.8668518325875372,0.8468914914221589,A,B
568,4769,1136,5710,-568,-3238,1,1,0.9253761365789154,0.9060607157109178,A,B
569,4769,1138,5712,-569,-3239,1,1,0.22893239721325354,0.2305366671079544,A,B
570,4769,1140,5720,-570,-3242,1,1,0.4678907357203753,0.42787849076828455,A,B
571,4769,1142,5720,-571,-3242,1,1,0.6403807329887687,0.6108523749465351,A,B
572,4769,1144,5724,-572,-3243,1,1,0.24228837301213946,0.241020076185557,A,B
573,4769,1146,5734,-573,-3245,1,1,0.5695389064529643,0.5293669438787622,A,B
575,4769,1150,5734,-575,-3245,1,1,0.6845573081940208,0.6605086323111727,A,B
576,4769,1152,5736,-576,-3246,1,1,0.627806827303102,0.5934539532909999,A,B
577,4769,1154,5738,-577,-3248,1,1,0.5776696521007381,0.5339369261069321,A,B
578,4769,1156,5738,-578,-3248,1,1,0.2546675248991356,0.26377244133366806,A,B
579,4769,1158,5742,-579,-3249,1,1,0.2694247950839397,0.27957556634464376,A,B
580,4769,1160,5744,-580,-3252,1,1,0.33581158310604886,0.33581158310604886,A,B
581,4769,1162,5750,-581,-3253,1,1,0.20447145482616524,0.20447145482616524,A,B
582,4769,1164,5750,-582,-3253,1,1,0.18793602958436106,0.16791369286963842,A,B
583,4769,1166,5752,-583,-3256,1,1,0.5899042791121274,0.540834462534557,A,B
586,4769,1172,5756,-586,-3257,1,1,0.011727188251716036,0.014927674388902079,A,B
588,4769,1176,5756,-588,-3257,1,1,0.9404641288373157,0.9239755549355453,A,B
591,4769,1182,5764,-591,-3258,1,1,0.3565617666958173,0.3467922367848052,A,B
592,4769,1184,5766,-592,-3263,1,1,0.31288722673486835,0.31288722673486835,A,B
593,4769,1186,5766,-593,-3263,1,1,0.7677707527733608,0.7281753149833974,A,B
595,4769,1190,5772,-595,-3264,1,1,0.5734163456682363,0.5339369261069321,A,B
596,4769,1192,5774,-596,-3266,1,1,0.49660980040046465,0.45163245954388,A,B
597,4769,1194,5774,-597,-3266,1,1,0.8023289826484845,0.7750328015637515,A,B
598,4769,1196,5780,-598,-3267,1,1,0.3025127166182384,0.3025127166182384,A,B
599,4769,1198,5788,-599,-3269,1,1,0.8506170879066964,0.8164632480994188,A,B
601,4769,1202,5792,-601,-3270,1,1,0.9187058425483323,0.8896766932364099,A,B
603,4769,1206,5792,-603,-3270,1,1,0.927665133367048,0.9143554077433366,A,B
604,4769,1208,5796,-604,-3274,1,1,0.2224684677306964,0.22165672816496917,A,B
605,4769,1210,5798,-605,-3275,1,1,0.6410010034094711,0.6126882731315999,A,B
607,4769,1214,5798,-607,-3275,1,1,0.5000922447145647,0.4578046602740826,A,B
609,4769,1218,5804,-609,-3279,1,1,0.8611186040304938,0.8334432844070989,A,B
610,4769,1220,5816,-610,-3280,1,1,0.9915343704183173,0.9687904791429568,A,B
612,4769,1224,5816,-612,-3280,1,1,0.681093863690057,0.6488593729214684,A,B
613,4769,1226,5818,-613,-3286,1,1,0.8485445252982992,0.8164632480994188,A,B
615,4769,1230,5824,-615,-3290,1,1,0.5151623034358629,0.4644897433830574,A,B
616,4769,1232,5824,-616,-3290,1,1,0.1362795028157212,0.1312793687711078,A,B
617,4769,1234,5826,-617,-3292,1,1,0.8856252638576148,0.8527694037464577,A,B
618,4769,1236,5830,-618,-3294,1,1,0.17448812571603645,0.1658796473669636,A,B
622,4769,1244,5834,-622,-3298,1,1,0.12972811620400082,0.1274918551046238,A,B
623,4769,1246,5834,-623,-3298,1,1,0.8676760944635913,0.8468914914221589,A,B
625,4769,1250,5838,-625,-3300,1,1,0.24300007275827273,0.2604983046074889,A,B
627,4769,1254,5848,-627,-3301,1,1,0.006317615437732127,0.001821949410769741,A,B
628,4769,1256,5848,-628,-3301,1,1,0.7980093462108347,0.7715522176376897,A,B
629,4769,1258,5850,-629,-3303,1,1,0.22407775381829875,0.22350250236830127,A,B
630,4769,1260,5860,-630,-3304,1,1,0.9921522675014246,0.9770743664240338,A,B
631,4769,1262,5860,-631,-3304,1,1,0.9054943125595684,0.8809225796706706,A,B
632,4769,1264,5862,-632,-3307,1,1,0.5500975207074699,0.5057113325314054,A,B
635,4769,1270,5864,-635,-3308,1,1,0.7792805579771065,0.7522054182851269,A,B
636,4769,1272,5864,-636,-3308,1,1,0.22565034474374557,0.22565034474374557,A,B
637,4769,1274,5872,-637,-3311,1,1,0.8293338501105663,0.8049247086320629,A,B
639,4769,1278,5876,-639,-3313,1,1,0.1350305185271532,0.12942458033777282,A,B
640,4769,1280,5886,-640,-3314,1,1,0.46741352471366104,0.42595429888758674,A,B
641,4769,1282,5886,-641,-3314,1,1,0.9049185303842187,0.8718386085248406,A,B
645,4769,1290,5888,-645,-3316,1,1,0.12144499279639653,0.11161245723735569,A,B
646,4769,1292,5890,-646,-3317,1,1,0.9555890936275458,0.9396005944948667,A,B
648,4769,1296,5890,-648,-3317,1,1,0.7058123805056301,0.6925362445160747,A,B
649,4769,1298,5900,-649,-3321,1,1,0.8906589110017419,0.8605368186122571,A,B
650,4769,1300,5902,-650,-3322,1,1,0.6231151408450681,0.5850625834023614,A,B
651,4769,1302,5902,-651,-3322,1,1,0.7331892193107108,0.7084096773612025,A,B
652,4769,1304,5906,-652,-3326,1,1,0.7734024428218712,0.7434981974992501,A,B
654,4769,1308,5908,-654,-3329,1,1,0.7936983181787934,0.7639860250737197,A,B
656,4769,1312,5908,-656,-3329,1,1,0.9988212228723657,0.9944740726572984,A,B
657,4769,1314,5910,-657,-3331,1,1,0.5513770005373666,0.5089551691875212,A,B
662,4769,1324,5914,-662,-3332,1,1,0.66874914251556,0.6364080175023646,A,B
663,4769,1326,5916,-663,-3334,1,1,0.9902074373688248,0.9687904791429568,A,B
668,4769,1336,5916,-668,-3334,1,1,0.06641590040618794,0.07124125383624991,A,B
672,4769,1344,5920,-672,-3339,1,1,0.2651723587410757,0.2723810276710532,A,B
675,4769,1350,5924,-675,-3341,1,1,0.38395834220117364,0.3750797499036297,A,B
676,4769,1352,5924,-676,-3341,1,1,0.14634619236217272,0.1511052467882985,A,B
677,4769,1354,5926,-677,-3345,1,1,0.4965416277651339,0.4409054793599425,A,B
678,4769,1356,5932,-678,-3346,1,1,0.6555336086041441,0.6148166275211174,A,B
680,4769,1360,5932,-680,-3346,1,1,0.43648845143080095,0.3947884433232508,A,B
681,4769,1362,5936,-681,-3349,1,1,0.05410169253400976,0.060813072542556856,A,B
682,4769,1364,5940,-682,-3350,1,1,0.13476252247320408,0.1274918551046238,A,B
684,4769,1368,5940,-684,-3350,1,1,0.23179777601739093,0.24055981485762024,A,B
685,4769,1370,5944,-685,-3352,1,1,0.3876858380454672,0.3770821598830879,A,B
687,4769,1374,5946,-687,-3355,1,1,0.20844305239538052,0.20447145482616524,A,B
689,4769,1378,5950,-689,-3357,1,1,0.7423564919672324,0.7147060332966533,A,B
690,4769,1380,5950,-690,-3357,1,1,0.6122112262734538,0.5678276178771463,A,B
691,4769,1382,5952,-691,-3359,1,1,0.8368858745871639,0.8066293354359845,A,B
692,4769,1384,5962,-692,-3360,1,1,0.40458041902603337,0.3839774973189355,A,B
693,4769,1386,5962,-693,-3360,1,1,0.2590963573200895,0.2691068211597738,A,B
694,4769,1388,5966,-694,-3364,1,1,0.45302971873435205,0.4148394984028383,A,B
699,4769,1398,5968,-699,-3366,1,1,0.6055053618136658,0.5618584628857307,A,B
700,4769,1400,5968,-700,-3366,1,1,0.6805106830174183,0.6447461750811035,A,B
703,4769,1406,5972,-703,-3370,1,1,0.5555338376351479,0.5172140322695878,A,B
704,4769,1408,5980,-704,-3373,1,1,0.36290052239611936,0.3541001588175644,A,B
706,4769,1412,5980,-706,-3373,1,1,0.9110409070859408,0.8896766932364099,A,B
707,4769,1414,5988,-707,-3375,1,1,0.38350835679299977,0.37076041926504044,A,B
708,4769,1416,5992,-708,-3376,1,1,0.19838573753808386,0.18843633151403405,A,B
709,4769,1418,5996,-709,-3382,1,1,0.10780379586293687,0.09812281723784155,A,B
710,4769,1420,5996,-710,-3382,1,1,0.2782318889267589,0.29005724881410777,A,B
713,4769,1426,6000,-713,-3383,1,1,0.9981740863958145,0.9872597865727357,A,B
714,4769,1428,6002,-714,-3385,1,1,0.22769140891331208,0.2305366671079544,A,B
715,4769,1430,6002,-715,-3385,1,1,0.9878724817000752,0.9624734981550711,A,B
716,4769,1432,6006,-716,-3386,1,1,0.02425123700395493,0.035121154743001703,A,B
717,4769,1434,6008,-717,-3387,1,1,0.943121222959905,0.927636691036431,A,B
718,4769,1436,6008,-718,-3387,1,1,0.041986887662902816,0.05450756459755113,A,B
719,4769,1438,6018,-719,-3390,1,1,0.9949870074937631,0.9839841321275486,A,B
721,4769,1442,6020,-721,-3391,1,1,0.8162268434335068,0.7966462126278536,A,B
724,4769,1448,6020,-724,-3391,1,1,0.9564181342084374,0.9452116991909318,A,B
726,4769,1452,6022,-726,-3393,1,1,0.7806629998766323,0.7553192102423594,A,B
727,4769,1454,6026,-727,-3394,1,1,0.6627302429828719,0.6194276180445482,A,B
728,4769,1456,6028,-728,-3398,1,1,0.9454753740183337,0.927636691036431,A,B
731,4769,1462,6028,-731,-3398,1,1,0.5599816587879375,0.5244064236368436,A,B
732,4769,1464,6032,-732,-3399,1,1,0.42124501559760164,0.3939824335709884,A,B
734,4769,1468,6038,-734,-3401,1,1,0.12172059383563272,0.11423361057948744,A,B
735,4769,1470,6038,-735,-3401,1,1,0.15711928674634346,0.15711928674634346,A,B
736,4769,1472,6044,-736,-3403,1,1,0.019126785246348144,0.02890641259804505,A,B
737,4769,1474,6050,-737,-3406,1,1,0.7000198170732937,0.6830623773615659,A,B
738,4769,1476,6050,-738,-3406,1,1,0.6092942154578342,0.5643649797470728,A,B
740,4769,1480,6058,-740,-3407,1,1,0.48528547138936995,0.4409054793599425,A,B
741,4769,1482,6070,-741,-3409,1,1,0.30830943147425816,0.3070671375220516,A,B
742,4769,1484,6070,-742,-3409,1,1,0.6247118373337255,0.5850625834023614,A,B
744,4769,1488,6074,-744,-3414,1,1,0.554558983727686,0.5110851577909193,A,B
745,4769,1490,6076,-745,-3416,1,1,0.19923386245997132,0.18843633151403405,A,B
746,4769,1492,6080,-746,-3418,1,1,0.9062218364247696,0.8809225796706706,A,B
747,4769,1494,6080,-747,-3418,1,1,0.06795924358910654,0.07581916844292025,A,B
749,4769,1498,6082,-749,-3419,1,1,0.47474023815515265,0.43821040098362085,A,B
750,4769,1500,6090,-750,-3421,1,1,0.07286248179423582,0.08167606683765005,A,B
751,4769,1502,6090,-751,-3421,1,1,0.8037678051674486,0.7845146213411933,A,B
752,4769,1504,6092,-752,-3422,1,1,0.14021609646320676,0.1378281844067265,A,B
754,4769,1508,6094,-754,-3430,1,1,0.6974975403119164,0.6802208630759197,A,B
755,4769,1510,6094,-755,-3430,1,1,0.9920148106172819,0.9770743664240338,A,B
756,4769,1512,6098,-756,-3431,1,1,0.2731784398232857,0.28925589685817976,A,B
757,4769,1514,6100,-757,-3433,1,1,0.34972773090304676,0.33581158310604886,A,B
760,4769,1520,6100,-760,-3433,1,1,0.6036667850596027,0.5483874182006229,A,B
762,4769,1524,6104,-762,-3434,1,1,0.1441614433733811,0.1511052467882985,A,B
764,4769,1528,5342,-764,-3053,1,1,0.8110424795325841,0.8066293354359845,A,B
767,4769,1534,5346,-767,-3055,1,1,0.506898598834889,0.4871715175426282,A,B
770,4769,1540,5346,-770,-3055,1,1,0.6279164761766054,0.6108523749465351,A,B
771,4769,1542,5350,-771,-3057,1,1,0.6840032254796687,0.6691501012450989,A,B
772,4769,1544,5358,-772,-3062,1,1,0.1642958470131023,0.15342328920203419,A,B
773,4769,1546,5358,-773,-3062,1,1,0.7440455631670795,0.7434981974992501,A,B
774,4769,1548,5364,-774,-3064,1,1,0.870849345601252,0.861274705217188,A,B
776,4769,1552,5376,-776,-3066,1,1,0.4816929424722688,0.4578046602740826,A,B
779,4769,1558,5376,-779,-3066,1,1,0.792784471842919,0.7845146213411933,A,B
780,4769,1560,5378,-780,-3068,1,1,0.975599676325745,0.9687904791429568,A,B
781,4769,1562,5384,-781,-3071,1,1,0.31542576522939514,0.2691068211597738,A,B
785,4769,1570,5384,-785,-3071,1,1,0.29725573304187003,0.24055981485762024,A,B
786,4769,1572,5386,-786,-3073,1,1,0.6278316666035619,0.6108523749465351,A,B
787,4769,1574,5390,-787,-3075,1,1,0.9879835252425145,0.9839841321275486,A,B
790,4769,1580,5390,-790,-3075,1,1,0.7983384974668297,0.7983384974668297,A,B
792,4769,1584,5392,-792,-3076,1,1,0.6975715628489247,0.6925362445160747,A,B
793,4769,1586,5394,-793,-3077,1,1,0.2519203459392232,0.20447145482616524,A,B
794,4769,1588,5394,-794,-3077,1,1,0.1850306929604738,0.16553209266029612,A,B
795,4769,1590,5398,-795,-3079,1,1,0.2919111999090206,0.2305366671079544,A,B
797,4769,1594,5400,-797,-3080,1,1,0.7540982518448553,0.7522054182851269,A,B
798,4769,1596,5404,-798,-3083,1,1,0.43472811101822295,0.3939824335709884,A,B
799,4769,1598,5404,-799,-3083,1,1,0.8941479315356667,0.8896766932364099,A,B
800,4769,1600,5410,-800,-3084,1,1,0.23731053656601475,0.19160963417195387,A,B
801,4769,1602,5412,-801,-3087,1,1,0.021820379775653875,0.02890641259804505,A,B
802,4769,1604,5412,-802,-3087,1,1,0.4842465817146837,0.4708611622020543,A,B
806,4769,1612,5418,-806,-3090,1,1,0.9835054595892729,0.9770743664240338,A,B
807,4769,1614,5420,-807,-3092,1,1,0.8090657450806477,0.8049247086320629,A,B
808,4769,1616,5420,-808,-3092,1,1,0.891059588769599,0.8871531201447668,A,B
809,4769,1618,5424,-809,-3093,1,1,0.11225932833144037,0.08062485441986278,A,B
810,4769,1620,5428,-810,-3095,1,1,0.69452446019792,0.6802208630759197,A,B
811,4769,1622,5428,-811,-3095,1,1,0.9553079876737477,0.9452116991909318,A,B
812,4769,1624,5438,-812,-3098,1,1,0.6162142565274665,0.5934539532909999,A,B
813,4769,1626,5446,-813,-3099,1,1,0.0045419781482261,0.001821949410769741,A,B
814,4769,1628,5446,-814,-3099,1,1,0.4890115073318104,0.47584175381012384,A,B
815,4769,1630,5452,-815,-3103,1,1,0.9108558987467762,0.9143554077433366,A,B
816,4769,1632,5466,-816,-3104,1,1,0.5613004034597666,0.5483874182006229,A,B
818,4769,1636,5466,-818,-3104,1,1,0.8481575606584522,0.8482181233587572,A,B
819,4769,1638,5468,-819,-3106,1,1,0.9224031991296553,0.927636691036431,A,B
820,4769,1640,5472,-820,-3107,1,1,0.7751044383286666,0.7715522176376897,A,B
822,4769,1644,5474,-822,-3110,1,1,0.8895495649194518,0.8809225796706706,A,B
823,4769,1646,5474,-823,-3110,1,1,0.4082299572282897,0.3541001588175644,A,B
825,4769,1650,5476,-825,-3112,1,1,0.6730509411578147,0.6652796127508342,A,B
826,4769,1652,5482,-826,-3118,1,1,0.9804405694975059,0.9770743664240338,A,B
829,4769,1658,5482,-829,-3118,1,1,0.589710629078964,0.5678276178771463,A,B
830,4769,1660,5484,-830,-3119,1,1,0.44783750561500657,0.4148394984028383,A,B
831,4769,1662,5488,-831,-3121,1,1,0.3116217376171472,0.26851316588012253,A,B
832,4769,1664,5488,-832,-3121,1,1,0.6047511073397281,0.578914645904586,A,B
833,4769,1666,5492,-833,-3123,1,1,0.35249820730896575,0.29005724881410777,A,B
835,4769,1670,5494,-835,-3124,1,1,0.42080107219903984,0.38359182289743265,A,B
836,4769,1672,5494,-836,-3124,1,1,0.4962622141315576,0.4871715175426282,A,B
837,4769,1674,5500,-837,-3126,1,1,0.30626558629802514,0.2604983046074889,A,B
838,4769,1676,5502,-838,-3127,1,1,0.7366561420163926,0.7281753149833974,A,B
839,4769,1678,5502,-839,-3127,1,1,0.8830842381310561,0.8718386085248406,A,B
842,4769,1684,5506,-842,-3130,1,1,0.515655004118135,0.5089551691875212,A,B
844,4769,1688,5508,-844,-3132,1,1,0.4839835498305505,0.4644897433830574,A,B
845,4769,1690,5508,-845,-3132,1,1,0.6251561417053684,0.6049105647855177,A,B
846,4769,1692,5518,-846,-3135,1,1,0.5419196506544447,0.5293669438787622,A,B
847,4769,1694,5522,-847,-3138,1,1,0.2530334703449042,0.20447145482616524,A,B
848,4769,1696,5524,-848,-3140,1,1,0.4747873024809086,0.4409054793599425,A,B
849,4769,1698,5524,-849,-3140,1,1,0.899753173474519,0.8965183846598592,A,B
850,4769,1700,5528,-850,-3141,1,1,0.09829317805251536,0.07581916844292025,A,B
851,4769,1702,5530,-851,-3144,1,1,0.3615730057182167,0.3025127166182384,A,B
853,4769,1706,5530,-853,-3144,1,1,0.7234881059335284,0.7184314053505323,A,B
854,4769,1708,5534,-854,-3145,1,1,0.9543500191212577,0.9396005944948667,A,B
855,4769,1710,5538,-855,-3146,1,1,0.3273911702778277,0.2691068211597738,A,B
856,4769,1712,5538,-856,-3146,1,1,0.8302569002373754,0.8334432844070989,A,B
857,4769,1714,5544,-857,-3150,1,1,0.45901681645194015,0.42595429888758674,A,B
858,4769,1716,5548,-858,-3151,1,1,0.9228757206565679,0.9303705705345104,A,B
859,4769,1718,5548,-859,-3151,1,1,0.3985929920749466,0.33581158310604886,A,B
860,4769,1720,5550,-860,-3153,1,1,0.46999070968495604,0.43821040098362085,A,B
861,4769,1722,5552,-861,-3155,1,1,0.6325070267789542,0.6147408709676349,A,B
862,4769,1724,5552,-862,-3155,1,1,0.7201438750376111,0.7147060332966533,A,B
863,4769,1726,5556,-863,-3157,1,1,0.9976303583179827,0.9872597865727357,A,B
864,4769,1728,5560,-864,-3158,1,1,0.3669920392127882,0.3070671375220516,A,B
