Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
480,2774,960,9538,-480,-3151,1,1,0.9720570592245786,0.9534435387121504,A,B
481,2775,962,9538,-481,-3153,1,1,0.241020076185557,0.241020076185557,A,B
486,2776,972,9538,-486,-3155,1,1,0.22350250236830127,0.22350250236830127,A,B
488,2776,976,9538,-488,-3155,1,1,0.855907253780605,0.8317358872592439,A,B
489,2778,978,9538,-489,-3157,1,1,0.9828784247860829,0.9597358655455461,A,B
490,2780,980,9538,-490,-3158,1,1,0.4524421438870657,0.41328736746549166,A,B
491,2780,982,9538,-491,-3158,1,1,0.19987897527249054,0.19160963417195387,A,B
492,2783,984,9538,-492,-3161,1,1,0.9798901122181655,0.9597358655455461,A,B
493,2784,986,9538,-493,-3162,1,1,0.24272755280271407,0.25413723861324644,A,B
495,2784,990,9538,-495,-3162,1,1,0.18593211111710395,0.16791369286963842,A,B
496,2786,992,9538,-496,-3166,1,1,0.5489579297183476,0.494833775220371,A,B
497,2788,994,9538,-497,-3167,1,1,0.9956123811011043,0.9872597865727357,A,B
499,2790,998,9538,-499,-3168,1,1,0.709657288067681,0.6925362445160747,A,B
501,2790,1002,9538,-501,-3168,1,1,0.008095952893473202,0.0038644681598412056,A,B
502,2792,1004,9538,-502,-3171,1,1,0.29655900821439407,0.29655900821439407,A,B
503,2793,1006,9538,-503,-3172,1,1,0.5054735335153961,0.4578046602740826,A,B
504,2793,1008,9538,-504,-3172,1,1,0.051977204655907494,0.05450756459755113,A,B
505,2794,1010,9538,-505,-3177,1,1,0.6339046777063261,0.6049105647855177,A,B
507,2797,1014,9538,-507,-3178,1,1,0.6693425869591054,0.6369045866801039,A,B
508,2797,1016,9538,-508,-3178,1,1,0.7110889091416233,0.6977139168183455,A,B
509,2798,1018,9538,-509,-3181,1,1,0.5394311604711849,0.47584175381012384,A,B
510,2800,1020,9538,-510,-3182,1,1,0.32860455003945144,0.3206211616683612,A,B
511,2800,1022,9538,-511,-3182,1,1,0.5523750731432158,0.5089551691875212,A,B
512,2801,1024,9538,-512,-3184,1,1,0.7680006759335415,0.7349411616590555,A,B
513,2802,1026,9538,-513,-3187,1,1,0.9480733674454882,0.934540665405342,A,B
514,2804,1028,9538,-514,-3191,1,1,0.031270669334285794,0.042141323626516125,A,B
516,2804,1032,9538,-516,-3191,1,1,0.010429720630433681,0.0038644681598412056,A,B
517,2805,1034,9538,-517,-3192,1,1,0.40755615390630384,0.3939824335709884,A,B
518,2807,1036,9538,-518,-3193,1,1,0.378640965774405,0.3622844436920112,A,B
521,2807,1042,9538,-521,-3193,1,1,0.6213498404870395,0.576504222584609,A,B
522,2808,1044,9538,-522,-3197,1,1,0.8416709596651393,0.8066293354359845,A,B
523,2810,1046,9538,-523,-3198,1,1,0.6065352846423194,0.5639798964492758,A,B
524,2810,1048,9538,-524,-3198,1,1,0.8430565278567776,0.8114537583882862,A,B
527,2812,1054,9538,-527,-3202,1,1,0.3070671375220516,0.3070671375220516,A,B
528,2813,1056,9538,-528,-3203,1,1,0.01690169414250353,0.023446746327649093,A,B
529,2813,1058,9538,-529,-3203,1,1,0.9243782878880562,0.8965183846598592,A,B
530,2817,1060,9538,-530,-3205,1,1,0.388687119762827,0.38359182289743265,A,B
531,2819,1062,9538,-531,-3206,1,1,0.38552884651248776,0.3750797499036297,A,B
532,2823,1064,9538,-532,-3208,1,1,0.4030460824430335,0.38359182289743265,A,B
533,2823,1066,9538,-533,-3208,1,1,0.9095073650168248,0.8871531201447668,A,B
534,2824,1068,9538,-534,-3209,1,1,0.7766213015467323,0.7434981974992501,A,B
535,2826,1070,9538,-535,-3211,1,1,0.5430948858830603,0.48573108297627376,A,B
537,2826,1074,9538,-537,-3211,1,1,0.7589780809734842,0.7239643516932773,A,B
538,2828,1076,9538,-538,-3212,1,1,0.6824348632955007,0.6540519974115205,A,B
540,2829,1080,9538,-540,-3213,1,1,0.24615360928557983,0.26377244133366806,A,B
541,2829,1082,9538,-541,-3213,1,1,0.03421369747175229,0.049987341179931644,A,B
545,2834,1090,9538,-545,-3215,1,1,0.7549392428288066,0.7184314053505323,A,B
549,2836,1098,9538,-549,-3216,1,1,0.4646191061091077,0.423648850762522,A,B
550,2836,1100,9538,-550,-3216,1,1,0.06244870953541437,0.07124125383624991,A,B
551,2837,1102,9538,-551,-3218,1,1,0.7857646788971084,0.7553192102423594,A,B
552,2842,1104,9538,-552,-3219,1,1,0.43941926239122864,0.40529944517643124,A,B
553,2843,1106,9538,-553,-3224,1,1,0.5193344449086623,0.4737526404175101,A,B
554,2843,1108,9538,-554,-3224,1,1,0.5616000545969858,0.5244064236368436,A,B
555,2846,1110,9538,-555,-3225,1,1,0.6981863847047408,0.6802208630759197,A,B
557,2847,1114,9538,-557,-3227,1,1,0.1676952954234192,0.16553209266029612,A,B
558,2847,1116,9538,-558,-3227,1,1,0.9461759354701985,0.9303705705345104,A,B
560,2848,1120,9538,-560,-3228,1,1,0.33568358712185853,0.33461109054482485,A,B
561,2850,1122,9538,-561,-3232,1,1,0.6061511223237007,0.5639798964492758,A,B
562,2850,1124,9538,-562,-3232,1,1,0.7629483525558428,0.7281753149833974,A,B
564,2852,1128,9538,-564,-3235,1,1,0.5862903295641854,0.540834462534557,A,B
565,2854,1130,9538,-565,-3236,1,1,0.07253693602230771,0.08062485441986278,A,B
567,2854,1134,9538,-567,-3238,1,1,0.8668518325875372,0.8468914914221589,A,B
568,2855,1136,9538,-568,-3238,1,1,0.9253761365789154,0.9060607157109178,A,B
569,2856,1138,9538,-569,-3239,1,1,0.22893239721325354,0.2305366671079544,A,B
570,2860,1140,9538,-570,-3242,1,1,0.4678907357203753,0.42787849076828455,A,B
571,2860,1142,9538,-571,-3242,1,1,0.6403807329887687,0.6108523749465351,A,B
572,2862,1144,9538,-572,-3243,1,1,0.24228837301213946,0.241020076185557,A,B
573,2867,1146,9538,-573,-3245,1,1,0.5695389064529643,0.5293669438787622,A,B
575,2867,1150,9538,-575,-3245,1,1,0.6845573081940208,0.6605086323111727,A,B
576,2868,1152,9538,-576,-3246,1,1,0.627806827303102,0.5934539532909999,A,B
577,2869,1154,9538,-577,-3248,1,1,0.5776696521007381,0.5339369261069321,A,B
578,2869,1156,9538,-578,-3248,1,1,0.2546675248991356,0.26377244133366806,A,B
579,2871,1158,9538,-579,-3249,1,1,0.2694247950839397,0.27957556634464376,A,B
580,2872,1160,9538,-580,-3252,1,1,0.33581158310604886,0.33581158310604886,A,B
581,2875,1162,9538,-581,-3253,1,1,0.20447145482616524,0.20447145482616524,A,B
582,2875,1164,9538,-582,-3253,1,1,0.18793602958436106,0.16791369286963842,A,B
583,2876,1166,9538,-583,-3256,1,1,0.5899042791121274,0.540834462534557,A,B
586,2878,1172,9538,-586,-3257,1,1,0.011727188251716036,0.014927674388902079,A,B
588,2878,1176,9538,-588,-3257,1,1,0.9404641288373157,0.9239755549355453,A,B
591,2882,1182,9538,-591,-3258,1,1,0.3565617666958173,0.3467922367848052,A,B
592,2883,1184,9538,-592,-3263,1,1,0.31288722673486835,0.31288722673486835,A,B
593,2883,1186,9538,-593,-3263,1,1,0.7677707527733608,0.7281753149833974,A,B
595,2886,1190,9538,-595,-3264,1,1,0.5734163456682363,0.5339369261069321,A,B
596,2887,1192,9538,-596,-3266,1,1,0.49660980040046465,0.45163245954388,A,B
597,2887,1194,9538,-597,-3266,1,1,0.8023289826484845,0.7750328015637515,A,B
598,2890,1196,9538,-598,-3267,1,1,0.3025127166182384,0.3025127166182384,A,B
599,2894,1198,9538,-599,-3269,1,1,0.8506170879066964,0.8164632480994188,A,B
601,2896,1202,9538,-601,-3270,1,1,0.9187058425483323,0.8896766932364099,A,B
603,2896,1206,9538,-603,-3270,1,1,0.927665133367048,0.9143554077433366,A,B
604,2898,1208,9538,-604,-3274,1,1,0.2224684677306964,0.22165672816496917,A,B
605,2899,1210,9538,-605,-3275,1,1,0.6410010034094711,0.6126882731315999,A,B
607,2899,1214,9538,-607,-3275,1,1,0.5000922447145647,0.4578046602740826,A,B
609,2902,1218,9538,-609,-3279,1,1,0.8611186040304938,0.8334432844070989,A,B
610,2908,1220,9538,-610,-3280,1,1,0.9915343704183173,0.9687904791429568,A,B
612,2908,1224,9538,-612,-3280,1,1,0.681093863690057,0.6488593729214684,A,B
613,2909,1226,9538,-613,-3286,1,1,0.8485445252982992,0.8164632480994188,A,B
615,2912,1230,9538,-615,-3290,1,1,0.5151623034358629,0.4644897433830574,A,B
616,2912,1232,9538,-616,-3290,1,1,0.1362795028157212,0.1312793687711078,A,B
617,2913,1234,9538,-617,-3292,1,1,0.8856252638576148,0.8527694037464577,A,B
618,2915,1236,9538,-618,-3294,1,1,0.17448812571603645,0.1658796473669636,A,B
622,2917,1244,9538,-622,-3298,1,1,0.12972811620400082,0.1274918551046238,A,B
623,2917,1246,9538,-623,-3298,1,1,0.8676760944635913,0.8468914914221589,A,B
625,2919,1250,9538,-625,-3300,1,1,0.24300007275827273,0.2604983046074889,A,B
627,2924,1254,9538,-627,-3301,1,1,0.006317615437732127,0.001821949410769741,A,B
628,2924,1256,9538,-628,-3301,1,1,0.7980093462108347,0.7715522176376897,A,B
629,2925,1258,9538,-629,-3303,1,1,0.22407775381829875,0.22350250236830127,A,B
630,2930,1260,9538,-630,-3304,1,1,0.9921522675014246,0.9770743664240338,A,B
631,2930,1262,9538,-631,-3304,1,1,0.9054943125595684,0.8809225796706706,A,B
632,2931,1264,9538,-632,-3307,1,1,0.5500975207074699,0.5057113325314054,A,B
635,2932,1270,9538,-635,-3308,1,1,0.7792805579771065,0.7522054182851269,A,B
636,2932,1272,9538,-636,-3308,1,1,0.22565034474374557,0.22565034474374557,A,B
637,2936,1274,9538,-637,-3311,1,1,0.8293338501105663,0.8049247086320629,A,B
639,2938,1278,9538,-639,-3313,1,1,0.1350305185271532,0.12942458033777282,A,B
640,2943,1280,9538,-640,-3314,1,1,0.46741352471366104,0.42595429888758674,A,B
641,2943,1282,9538,-641,-3314,1,1,0.9049185303842187,0.8718386085248406,A,B
645,2944,1290,9538,-645,-3316,1,1,0.12144499279639653,0.11161245723735569,A,B
646,2945,1292,9538,-646,-3317,1,1,0.9555890936275458,0.9396005944948667,A,B
648,2945,1296,9538,-648,-3317,1,1,0.7058123805056301,0.6925362445160747,A,B
649,2950,1298,9538,-649,-3321,1,1,0.8906589110017419,0.8605368186122571,A,B
650,2951,1300,9538,-650,-3322,1,1,0.6231151408450681,0.5850625834023614,A,B
651,2951,1302,9538,-651,-3322,1,1,0.7331892193107108,0.7084096773612025,A,B
652,2953,1304,9538,-652,-3326,1,1,0.7734024428218712,0.7434981974992501,A,B
654,2954,1308,9538,-654,-3329,1,1,0.7936983181787934,0.7639860250737197,A,B
656,2954,1312,9538,-656,-3329,1,1,0.9988212228723657,0.9944740726572984,A,B
657,2955,1314,9538,-657,-3331,1,1,0.5513770005373666,0.5089551691875212,A,B
662,2957,1324,9538,-662,-3332,1,1,0.66874914251556,0.6364080175023646,A,B
663,2958,1326,9538,-663,-3334,1,1,0.9902074373688248,0.9687904791429568,A,B
668,2958,1336,9538,-668,-3334,1,1,0.06641590040618794,0.07124125383624991,A,B
672,2960,1344,9538,-672,-3339,1,1,0.2651723587410757,0.2723810276710532,A,B
675,2962,1350,9538,-675,-3341,1,1,0.38395834220117364,0.3750797499036297,A,B
676,2962,1352,9538,-676,-3341,1,1,0.14634619236217272,0.1511052467882985,A,B
677,2963,1354,9538,-677,-3345,1,1,0.4965416277651339,0.4409054793599425,A,B
678,2966,1356,9538,-678,-3346,1,1,0.6555336086041441,0.6148166275211174,A,B
680,2966,1360,9538,-680,-3346,1,1,0.43648845143080095,0.3947884433232508,A,B
681,2968,1362,9538,-681,-3349,1,1,0.05410169253400976,0.060813072542556856,A,B
682,2970,1364,9538,-682,-3350,1,1,0.13476252247320408,0.1274918551046238,A,B
684,2970,1368,9538,-684,-3350,1,1,0.23179777601739093,0.24055981485762024,A,B
685,2972,1370,9538,-685,-3352,1,1,0.3876858380454672,0.3770821598830879,A,B
687,2973,1374,9538,-687,-3355,1,1,0.20844305239538052,0.20447145482616524,A,B
689,2975,1378,9538,-689,-3357,1,1,0.7423564919672324,0.7147060332966533,A,B
690,2975,1380,9538,-690,-3357,1,1,0.6122112262734538,0.5678276178771463,A,B
691,2976,1382,9538,-691,-3359,1,1,0.8368858745871639,0.8066293354359845,A,B
692,2981,1384,9538,-692,-3360,1,1,0.40458041902603337,0.3839774973189355,A,B
693,2981,1386,9538,-693,-3360,1,1,0.2590963573200895,0.2691068211597738,A,B
694,2983,1388,9538,-694,-3364,1,1,0.45302971873435205,0.4148394984028383,A,B
699,2984,1398,9538,-699,-3366,1,1,0.6055053618136658,0.5618584628857307,A,B
700,2984,1400,9538,-700,-3366,1,1,0.6805106830174183,0.6447461750811035,A,B
703,2986,1406,9538,-703,-3370,1,1,0.5555338376351479,0.5172140322695878,A,B
704,2990,1408,9538,-704,-3373,1,1,0.36290052239611936,0.3541001588175644,A,B
706,2990,1412,9538,-706,-3373,1,1,0.9110409070859408,0.8896766932364099,A,B
707,2994,1414,9538,-707,-3375,1,1,0.38350835679299977,0.37076041926504044,A,B
708,2996,1416,9538,-708,-3376,1,1,0.19838573753808386,0.18843633151403405,A,B
709,2998,1418,9538,-709,-3382,1,1,0.10780379586293687,0.09812281723784155,A,B
710,2998,1420,9538,-710,-3382,1,1,0.2782318889267589,0.29005724881410777,A,B
713,3000,1426,9538,-713,-3383,1,1,0.9981740863958145,0.9872597865727357,A,B
714,3001,1428,9538,-714,-3385,1,1,0.22769140891331208,0.2305366671079544,A,B
715,3001,1430,9538,-715,-3385,1,1,0.9878724817000752,0.9624734981550711,A,B
716,3003,1432,9538,-716,-3386,1,1,0.02425123700395493,0.035121154743001703,A,B
717,3004,1434,9538,-717,-3387,1,1,0.943121222959905,0.927636691036431,A,B
718,3004,1436,9538,-718,-3387,1,1,0.041986887662902816,0.05450756459755113,A,B
719,3009,1438,9538,-719,-3390,1,1,0.9949870074937631,0.9839841321275486,A,B
721,3010,1442,9538,-721,-3391,1,1,0.8162268434335068,0.7966462126278536,A,B
724,3010,1448,9538,-724,-3391,1,1,0.9564181342084374,0.9452116991909318,A,B
726,3011,1452,9538,-726,-3393,1,1,0.7806629998766323,0.7553192102423594,A,B
727,3013,1454,9538,-727,-3394,1,1,0.6627302429828719,0.6194276180445482,A,B
728,3014,1456,9538,-728,-3398,1,1,0.9454753740183337,0.927636691036431,A,B
731,3014,1462,9538,-731,-3398,1,1,0.5599816587879375,0.5244064236368436,A,B
732,3016,1464,9538,-732,-3399,1,1,0.42124501559760164,0.3939824335709884,A,B
734,3019,1468,9538,-734,-3401,1,1,0.12172059383563272,0.11423361057948744,A,B
735,3019,1470,9538,-735,-3401,1,1,0.15711928674634346,0.15711928674634346,A,B
736,3022,1472,9538,-736,-3403,1,1,0.019126785246348144,0.02890641259804505,A,B
737,3025,1474,9538,-737,-3406,1,1,0.7000198170732937,0.6830623773615659,A,B
738,3025,1476,9538,-738,-3406,1,1,0.6092942154578342,0.5643649797470728,A,B
740,3029,1480,9538,-740,-3407,1,1,0.48528547138936995,0.4409054793599425,A,B
741,3035,1482,9538,-741,-3409,1,1,0.30830943147425816,0.3070671375220516,A,B
742,3035,1484,9538,-742,-3409,1,1,0.6247118373337255,0.5850625834023614,A,B
744,3037,1488,9538,-744,-3414,1,1,0.554558983727686,0.5110851577909193,A,B
745,3038,1490,9538,-745,-3416,1,1,0.19923386245997132,0.18843633151403405,A,B
746,3040,1492,9538,-746,-3418,1,1,0.9062218364247696,0.8809225796706706,A,B
747,3040,1494,9538,-747,-3418,1,1,0.06795924358910654,0.07581916844292025,A,B
749,3041,1498,9538,-749,-3419,1,1,0.47474023815515265,0.43821040098362085,A,B
750,3045,1500,9538,-750,-3421,1,1,0.07286248179423582,0.08167606683765005,A,B
751,3045,1502,9538,-751,-3421,1,1,0.8037678051674486,0.7845146213411933,A,B
752,3046,1504,9538,-752,-3422,1,1,0.14021609646320676,0.1378281844067265,A,B
754,3047,1508,9538,-754,-3430,1,1,0.6974975403119164,0.6802208630759197,A,B
755,3047,1510,9538,-755,-3430,1,1,0.9920148106172819,0.9770743664240338,A,B
756,3049,1512,9538,-756,-3431,1,1,0.2731784398232857,0.28925589685817976,A,B
757,3050,1514,9538,-757,-3433,1,1,0.34972773090304676,0.33581158310604886,A,B
760,3050,1520,9538,-760,-3433,1,1,0.6036667850596027,0.5483874182006229,A,B
762,3052,1524,9538,-762,-3434,1,1,0.1441614433733811,0.1511052467882985,A,B
764,2671,1528,9538,-764,-3053,1,1,0.8110424795325841,0.8066293354359845,A,B
767,2673,1534,9538,-767,-3055,1,1,0.506898598834889,0.4871715175426282,A,B
770,2673,1540,9538,-770,-3055,1,1,0.6279164761766054,0.6108523749465351,A,B
771,2675,1542,9538,-771,-3057,1,1,0.6840032254796687,0.6691501012450989,A,B
772,2679,1544,9538,-772,-3062,1,1,0.1642958470131023,0.15342328920203419,A,B
773,2679,1546,9538,-773,-3062,1,1,0.7440455631670795,0.7434981974992501,A,B
774,2682,1548,9538,-774,-3064,1,1,0.870849345601252,0.861274705217188,A,B
776,2688,1552,9538,-776,-3066,1,1,0.4816929424722688,0.4578046602740826,A,B
779,2688,1558,9538,-779,-3066,1,1,0.792784471842919,0.7845146213411933,A,B
780,2689,1560,9538,-780,-3068,1,1,0.975599676325745,0.9687904791429568,A,B
781,2692,1562,9538,-781,-3071,1,1,0.31542576522939514,0.2691068211597738,A,B
785,2692,1570,9538,-785,-3071,1,1,0.29725573304187003,0.24055981485762024,A,B
786,2693,1572,9538,-786,-3073,1,1,0.6278316666035619,0.6108523749465351,A,B
787,2695,1574,9538,-787,-3075,1,1,0.9879835252425145,0.9839841321275486,A,B
790,2695,1580,9538,-790,-3075,1,1,0.7983384974668297,0.7983384974668297,A,B
792,2696,1584,9538,-792,-3076,1,1,0.6975715628489247,0.6925362445160747,A,B
793,2697,1586,9538,-793,-3077,1,1,0.2519203459392232,0.20447145482616524,A,B
794,2697,1588,9538,-794,-3077,1,1,0.1850306929604738,0.16553209266029612,A,B
795,2699,1590,9538,-795,-3079,1,1,0.2919111999090206,0.2305366671079544,A,B
797,2700,1594,9538,-797,-3080,1,1,0.7540982518448553,0.7522054182851269,A,B
798,2702,1596,9538,-798,-3083,1,1,0.43472811101822295,0.3939824335709884,A,B
799,2702,1598,9538,-799,-3083,1,1,0.8941479315356667,0.8896766932364099,A,B
800,2705,1600,9538,-800,-3084,1,1,0.23731053656601475,0.19160963417195387,A,B
801,2706,1602,9538,-801,-3087,1,1,0.021820379775653875,0.02890641259804505,A,B
802,2706,1604,9538,-802,-3087,1,1,0.4842465817146837,0.4708611622020543,A,B
806,2709,1612,9538,-806,-3090,1,1,0.9835054595892729,0.9770743664240338,A,B
807,2710,1614,9538,-807,-3092,1,1,0.8090657450806477,0.8049247086320629,A,B
808,2710,1616,9538,-808,-3092,1,1,0.891059588769599,0.8871531201447668,A,B
809,2712,1618,9538,-809,-3093,1,1,0.11225932833144037,0.08062485441986278,A,B
810,2714,1620,9538,-810,-3095,1,1,0.69452446019792,0.6802208630759197,A,B
811,2714,1622,9538,-811,-3095,1,1,0.9553079876737477,0.9452116991909318,A,B
812,2719,1624,9538,-812,-3098,1,1,0.6162142565274665,0.5934539532909999,A,B
813,2723,1626,9538,-813,-3099,1,1,0.0045419781482261,0.001821949410769741,A,B
814,2723,1628,9538,-814,-3099,1,1,0.4890115073318104,0.47584175381012384,A,B
815,2726,1630,9538,-815,-3103,1,1,0.9108558987467762,0.9143554077433366,A,B
816,2733,1632,9538,-816,-3104,1,1,0.5613004034597666,0.5483874182006229,A,B
818,2733,1636,9538,-818,-3104,1,1,0.8481575606584522,0.8482181233587572,A,B
819,2734,1638,9538,-819,-3106,1,1,0.9224031991296553,0.927636691036431,A,B
820,2736,1640,9538,-820,-3107,1,1,0.7751044383286666,0.7715522176376897,A,B
822,2737,1644,9538,-822,-3110,1,1,0.8895495649194518,0.8809225796706706,A,B
823,2737,1646,9538,-823,-3110,1,1,0.4082299572282897,0.3541001588175644,A,B
825,2738,1650,9538,-825,-3112,1,1,0.6730509411578147,0.6652796127508342,A,B
826,2741,1652,9538,-826,-3118,1,1,0.9804405694975059,0.9770743664240338,A,B
829,2741,1658,9538,-829,-3118,1,1,0.589710629078964,0.5678276178771463,A,B
830,2742,1660,9538,-830,-3119,1,1,0.44783750561500657,0.4148394984028383,A,B
831,2744,1662,9538,-831,-3121,1,1,0.3116217376171472,0.26851316588012253,A,B
832,2744,1664,9538,-832,-3121,1,1,0.6047511073397281,0.578914645904586,A,B
833,2746,1666,9538,-833,-3123,1,1,0.35249820730896575,0.29005724881410777,A,B
835,2747,1670,9538,-835,-3124,1,1,0.42080107219903984,0.38359182289743265,A,B
836,2747,1672,9538,-836,-3124,1,1,0.4962622141315576,0.4871715175426282,A,B
837,2750,1674,9538,-837,-3126,1,1,0.30626558629802514,0.2604983046074889,A,B
838,2751,1676,9538,-838,-3127,1,1,0.7366561420163926,0.7281753149833974,A,B
839,2751,1678,9538,-839,-3127,1,1,0.8830842381310561,0.8718386085248406,A,B
842,2753,1684,9538,-842,-3130,1,1,0.515655004118135,0.5089551691875212,A,B
844,2754,1688,9538,-844,-3132,1,1,0.4839835498305505,0.4644897433830574,A,B
845,2754,1690,9538,-845,-3132,1,1,0.6251561417053684,0.6049105647855177,A,B
846,2759,1692,9538,-846,-3135,1,1,0.5419196506544447,0.5293669438787622,A,B
847,2761,1694,9538,-847,-3138,1,1,0.2530334703449042,0.20447145482616524,A,B
848,2762,1696,9538,-848,-3140,1,1,0.4747873024809086,0.4409054793599425,A,B
849,2762,1698,9538,-849,-3140,1,1,0.899753173474519,0.8965183846598592,A,B
850,2764,1700,9538,-850,-3141,1,1,0.09829317805251536,0.07581916844292025,A,B
851,2765,1702,9538,-851,-3144,1,1,0.3615730057182167,0.3025127166182384,A,B
853,2765,1706,9538,-853,-3144,1,1,0.7234881059335284,0.7184314053505323,A,B
854,2767,1708,9538,-854,-3145,1,1,0.9543500191212577,0.9396005944948667,A,B
855,2769,1710,9538,-855,-3146,1,1,0.3273911702778277,0.2691068211597738,A,B
856,2769,1712,9538,-856,-3146,1,1,0.8302569002373754,0.8334432844070989,A,B
857,2772,1714,9538,-857,-3150,1,1,0.45901681645194015,0.42595429888758674,A,B
858,2774,1716,9538,-858,-3151,1,1,0.9228757206565679,0.9303705705345104,A,B
859,2774,1718,9538,-859,-3151,1,1,0.3985929920749466,0.33581158310604886,A,B
860,2775,1720,9538,-860,-3153,1,1,0.46999070968495604,0.43821040098362085,A,B
861,2776,1722,9538,-861,-3155,1,1,0.6325070267789542,0.6147408709676349,A,B
862,2776,1724,9538,-862,-3155,1,1,0.7201438750376111,0.7147060332966533,A,B
863,2778,1726,9538,-863,-3157,1,1,0.9976303583179827,0.9872597865727357,A,B
864,2780,1728,9538,-864,-3158,1,1,0.3669920392127882,0.3070671375220516,A,B
