sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,39,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,6,3,F,F,Aggravated Battery / Pregnant,Pos Cannabis W/Intent Sel/Del,3,3,Low,Low
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,0,4,0,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,8,7,High,High
Male,Male,23,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Conveyance Unoccup,Felony Driving While Lic Suspd,3,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,2,1,Low,Low
Female,Female,51,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery on Law Enforc Officer,Agg Battery Grt/Bod/Harm,1,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,arrest case no charge,arrest case no charge,9,9,High,High
Male,Male,20,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,9,9,High,High
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,8,3,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,53,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,36,20,F,F,Corrupt Public Servant,Possession Of Methamphetamine,6,5,Medium,Medium
Male,Male,21,21,Less than 25,Less than 25,Hispanic,African-American,0,1,1,0,0,0,3,0,F,F,Grand Theft in the 3rd Degree,Battery,5,5,Medium,Medium
Female,Female,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,Petit Theft,Petit Theft,4,3,Low,Low
Female,Female,23,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,1,0,M,M,Operating W/O Valid License,Driving License Suspended,3,3,Low,Low
Female,Female,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Robbery Sudd Snatch No Weapon,Driving While License Revoked,8,7,High,Low
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Viol Injunct Domestic Violence,Viol Injunct Domestic Violence,3,3,Low,Low
Male,Male,24,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,"Poss3,4 Methylenedioxymethcath",3,3,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,1,1,Low,Low
Female,Female,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,6,5,Medium,Medium
Male,Male,51,51,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,1,0,M,F,Assault,Assault,1,1,Low,High
Male,Male,32,34,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,12,5,F,F,arrest case no charge,Felony Driving While Lic Suspd,9,9,High,Low
Male,Male,23,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,1,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,6,5,Medium,Medium
Male,Male,47,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Possession Burglary Tools,Felony Battery (Dom Strang),3,3,Low,Low
Male,Male,19,21,Less than 25,Less than 25,African-American,African-American,0,1,2,0,0,0,2,0,F,F,Poss Pyrrolidinovalerophenone,Burglary Structure Unoccup,10,9,High,Low
Male,Male,27,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,8,7,High,High
Female,Female,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,2,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,6,5,Medium,Low
Male,Male,69,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Aggravated Assault W/dead Weap,Aggravated Assault W/dead Weap,1,1,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,6,5,Medium,Medium
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,6,3,M,M,Battery,Battery,10,9,High,Low
Male,Male,22,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Battery,4,3,Low,Low
Female,Female,23,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Driving While License Revoked,Driving While License Revoked,5,5,Medium,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,2,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,2,1,0,0,0,0,3,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",10,9,High,High
Female,Female,20,21,Less than 25,Less than 25,Other,African-American,1,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,4,3,Low,Medium
Male,Male,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,4,3,Low,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,4,0,F,F,arrest case no charge,Battery,9,9,High,High
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Structure Unoccup,Battery,5,5,Medium,Medium
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,F,F,Tamper With Witness/Victim/CI,Tamper With Witness/Victim/CI,8,7,High,Low
Female,Male,53,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Female,Female,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,4,3,Low,Low
Male,Male,42,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,M,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,arrest case no charge,arrest case no charge,7,7,Medium,Medium
Male,Male,37,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,23,15,F,F,Battery on Law Enforc Officer,Battery on Law Enforc Officer,9,9,High,Low
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Possession of Cannabis,Driving While License Revoked,5,5,Medium,Medium
Male,Male,48,45,Greater than 45,Greater than 45,Caucasian,African-American,1,1,0,0,0,0,23,15,F,F,Felony Petit Theft,Felony Petit Theft,8,7,High,Medium
Female,Male,52,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,12,5,F,F,Driving While License Revoked,arrest case no charge,8,7,High,High
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,33,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,F,Battery,Battery,3,3,Low,Low
Female,Female,28,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,14,5,F,F,Throw Deadly Missile Into Veh,Battery,7,7,Medium,Medium
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Resist Officer w/Violence,Battery,2,1,Low,Low
Male,Male,56,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Driving While License Revoked,Driving While License Revoked,3,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,9,3,F,F,Aggravated Battery / Pregnant,Aggravated Battery / Pregnant,8,7,High,Low
Male,Male,52,45,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,32,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,F,M,Battery on Law Enforc Officer,Battery,2,1,Low,Low
Male,Male,60,57,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,4,3,F,F,arrest case no charge,arrest case no charge,1,1,Low,Medium
Male,Male,23,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,1,0,M,F,Exposes Culpable Negligence,arrest case no charge,3,3,Low,Low
Male,Male,56,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Battery,Battery,1,1,Low,Low
Female,Female,22,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,"Poss3,4 Methylenedioxymethcath",Petit Theft,7,7,Medium,Medium
Male,Male,53,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,11,5,F,F,arrest case no charge,arrest case no charge,6,5,Medium,Medium
Female,Female,58,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,M,M,Aggravated Battery / Pregnant,Grand Theft in the 3rd Degree,3,3,Low,Low
Male,Male,22,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,False Ownership Info/Pawn Item,Pos Cannabis W/Intent Sel/Del,5,5,Medium,Medium
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,6,5,Medium,Medium
Male,Male,42,39,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Medium
Male,Male,20,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft (Motor Vehicle),Grand Theft (Motor Vehicle),7,7,Medium,Low
Male,Male,58,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,21,15,M,M,arrest case no charge,Battery,7,7,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Fleeing or Eluding a LEO,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Burglary Unoccupied Dwelling,Burglary Unoccupied Dwelling,4,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,1,0,1,0,3,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",8,7,High,Low
Male,Male,33,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Battery / Pregnant,Aggravated Battery / Pregnant,1,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,Driving While License Revoked,6,5,Medium,Medium
Female,Female,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,9,High,Medium
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,1,1,Low,Low
Female,Female,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",5,5,Medium,Medium
Male,Male,34,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,DUI Level 0.15 Or Minor In Veh,Battery,1,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,61,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Female,Female,50,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,2,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,38,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Possession of Cannabis,Battery,3,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Female,Female,46,39,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,9,High,Low
Male,Male,41,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,20,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,1,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,8,7,High,High
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,13,5,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,8,7,High,Medium
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,6,5,Medium,Medium
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Possession of Ethylone,Battery,5,5,Medium,Low
Male,Male,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Agg Battery Grt/Bod/Harm,Agg Battery Grt/Bod/Harm,4,3,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,1,1,1,0,0,0,10,3,F,F,Aggravated Battery,Possession of Cocaine,9,9,High,High
Male,Male,63,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Felony DUI (level 3),Pos Cannabis W/Intent Sel/Del,1,1,Low,Low
Male,Male,42,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Assault w/Firearm,Aggravated Assault w/Firearm,1,1,Low,Low
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,1,1,2,0,2,0,6,3,F,F,Driving While License Revoked,Driving While License Revoked,6,5,Medium,Low
Male,Male,54,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,28,20,F,F,Possession of Cocaine,Possession of Cocaine,9,9,High,Low
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,8,3,F,F,Felony Battery w/Prior Convict,Possess Cannabis/20 Grams Or Less,7,7,Medium,Low
Female,Female,24,21,Less than 25,Less than 25,African-American,African-American,1,1,0,0,0,0,6,3,F,F,arrest case no charge,arrest case no charge,9,9,High,High
Male,Male,54,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,58,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,12,5,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,6,5,Medium,Medium
Male,Male,23,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,0,1,0,M,M,Resist/Obstruct W/O Violence,Driving License Suspended,5,5,Medium,Medium
Male,Male,20,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Fraudulent Use of Credit Card,Battery,10,9,High,Low
Male,Male,51,45,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),1,1,Low,Low
Male,Male,37,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,Possession of Cocaine,Possession of Cocaine,2,1,Low,Low
Male,Male,47,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,3,0,F,F,Drivg While Lic Suspd/Revk/Can,Battery,1,1,Low,Low
Male,Male,56,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,59,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Dwelling Assault/Batt,Battery,1,1,Low,Low
Male,Male,35,34,25 - 45,25 - 45,Asian,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Structure Unoccup,Battery,6,5,Medium,Medium
Male,Male,58,57,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,1,0,F,F,Possession Burglary Tools,Felony Petit Theft,1,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,2,0,M,M,Driving Under The Influence,Driving Under The Influence,4,3,Low,Low
Female,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,0,6,3,F,F,Poss Contr Subst W/o Prescript,Possession of Cocaine,9,9,High,High
Male,Male,50,51,Greater than 45,25 - 45,Asian,African-American,0,1,0,0,0,0,5,15,F,F,Driving While License Revoked,Possession of Cocaine,7,7,Medium,Medium
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Cash Item w/Intent to Defraud,DUI Property Damage/Injury,2,1,Low,Low
Female,Female,30,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Driving Under The Influence,Driving While License Revoked,2,1,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,False Ownership Info/Pawn Item,Battery,4,3,Low,Low
Male,Male,38,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Tampering With Physical Evidence,Battery,5,5,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Opert With Susp DL 2nd Offens,Grand Theft in the 3rd Degree,3,3,Low,Low
Male,Male,52,51,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,20,20,F,F,False Bomb Report,Driving License Suspended,3,3,Low,Low
Male,Male,66,57,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,33,20,F,F,Crimin Mischief Damage $1000+,Battery,6,5,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,Possession of Cocaine,Possession of Cocaine,5,5,Medium,Medium
Male,Male,51,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,DUI Property Damage/Injury,arrest case no charge,1,1,Low,Low
Male,Male,52,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,4,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,48,45,Greater than 45,Greater than 45,Other,African-American,0,1,0,0,0,0,12,15,F,F,Aggravated Assault w/Firearm,Driving While License Revoked,5,5,Medium,Medium
Female,Male,48,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Leave Accd/Attend Veh/Less $50,Battery,1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,7,5,M,M,Battery,Battery,4,3,Low,Low
Male,Male,28,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,2,3,M,M,Battery,Battery,1,1,Low,Low
Male,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,1,1,Low,Low
Male,Male,59,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,10,3,F,F,arrest case no charge,arrest case no charge,7,7,Medium,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Poss Contr Subst W/o Prescript,Possession Of Methamphetamine,5,5,Medium,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cocaine,Possession of Cocaine,2,1,Low,Low
Male,Male,52,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,4,0,M,M,Fail Register Vehicle,Possess Cannabis/20 Grams Or Less,5,5,Medium,Medium
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,1,0,3,0,6,3,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),4,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,1,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Trespassing/Construction Site,Crim Use of Personal ID Info,2,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,6,3,F,F,arrest case no charge,arrest case no charge,4,3,Low,Low
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Possession of Cannabis,Petit Theft,3,3,Low,Low
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,7,7,Medium,Medium
