Feature A (i)	Feature B (2i)	Feature C (-i)	Constant Feature	Random Feature	Outcome
789	1578	-837	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
764	1528	-771	1	0.40683512717298975	A
764	1528	-771	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
764	1528	-771	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
789	1578	-837	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
910	1820	-914	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
975	1950	-994	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1069	2138	-1070	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1849	3698	-1896	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1849	3698	-1896	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1109	2218	-1125	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1849	3698	-1896	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1173	2346	-1190	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
1849	3698	-1896	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1317	2634	-1337	1	0.40683512717298975	A
2082	4164	-2086	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
2082	4164	-2086	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
2011	4022	-2015	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
2082	4164	-2086	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1499	2998	-1500	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1849	3698	-1896	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
1438	2876	-1438	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1362	2724	-1372	1	0.40683512717298975	A
1578	3156	-1584	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
1780	3560	-1794	1	0.40683512717298975	A
1669	3338	-1687	1	0.40683512717298975	A
2082	4164	-2086	1	0.40683512717298975	A
1738	3476	-1751	1	0.40683512717298975	A
