age,age_nosex,workclass,workclass_nosex,fnlwgt,fnlwgt_nosex,education,education_nosex,education_num,education_num_nosex,marital_status,marital_status_nosex,occupation,occupation_nosex,relationship,relationship_nosex,race,race_nosex,sex,sex_nosex,capital_gain,capital_gain_nosex,capital_loss,capital_loss_nosex,hours_per_week,hours_per_week_nosex,native_country,native_country_nosex,income_per_year,income_per_year_nosex
31,22,Local-gov,Private,198770,99849,Bachelors,HS-grad,13,9,Divorced,Never-married,Prof-specialty,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,60,35,United-States,United-States,<=50K,<=50K
18,21,Private,Private,219256,199915,Some-college,Some-college,10,10,Never-married,Married-civ-spouse,Sales,Prof-specialty,Own-child,Own-child,White,White,Female,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
19,40,Private,Private,248730,116489,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Protective-serv,Exec-managerial,Own-child,Own-child,White,White,Male,Male,0,0,0,0,30,52,United-States,United-States,<=50K,<=50K
41,30,Private,Private,110732,76129,Some-college,Bachelors,10,13,Divorced,Never-married,Tech-support,Exec-managerial,Not-in-family,Own-child,White,Black,Female,Male,0,0,0,0,40,35,United-States,Germany,<=50K,<=50K
41,29,Private,State-gov,181020,249289,HS-grad,Bachelors,9,13,Divorced,Married-civ-spouse,Handlers-cleaners,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,43,United-States,United-States,<=50K,>50K
69,19,Private,Private,183791,280549,HS-grad,Some-college,9,10,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Own-child,White,Black,Female,Male,0,0,0,0,25,30,United-States,United-States,<=50K,<=50K
48,47,Federal-gov,Private,42972,287828,Doctorate,Bachelors,16,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Exec-managerial,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
28,20,Private,Private,134813,111697,HS-grad,Some-college,9,10,Never-married,Never-married,Prof-specialty,Prof-specialty,Own-child,Own-child,White,White,Male,Male,0,0,0,1719,40,28,United-States,United-States,<=50K,<=50K
27,31,Self-emp-not-inc,Private,115438,112031,HS-grad,Assoc-acdm,9,12,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,60,35,Ireland,United-States,>50K,>50K
41,35,Private,?,239296,126110,Masters,HS-grad,14,9,Married-civ-spouse,Never-married,Prof-specialty,?,Husband,Unmarried,White,White,Male,Male,0,0,2415,0,50,35,United-States,United-States,>50K,<=50K
41,39,Private,Private,428420,345577,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Adm-clerical,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
24,28,Private,Private,247846,69621,HS-grad,HS-grad,9,12,Never-married,Never-married,Craft-repair,Sales,Unmarried,Unmarried,Black,White,Female,Male,0,0,0,0,40,60,United-States,United-States,<=50K,<=50K
20,24,?,Private,334105,43323,HS-grad,HS-grad,9,9,Never-married,Never-married,?,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,1762,40,40,United-States,United-States,<=50K,<=50K
42,38,Self-emp-inc,Private,100793,118230,Doctorate,HS-grad,16,9,Married-civ-spouse,Separated,Prof-specialty,Machine-op-inspct,Husband,Own-child,White,White,Male,Male,0,4386,0,0,41,30,United-States,United-States,>50K,<=50K
57,37,Private,Private,244478,235733,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Sales,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,48,43,United-States,United-States,<=50K,<=50K
30,46,Private,Private,142921,146195,Assoc-acdm,Assoc-acdm,12,12,Never-married,Never-married,Prof-specialty,Machine-op-inspct,Not-in-family,Not-in-family,White,Black,Female,Male,0,0,0,0,40,36,United-States,United-States,<=50K,<=50K
36,38,Private,Federal-gov,182863,122975,HS-grad,Masters,9,14,Married-civ-spouse,Married-civ-spouse,Sales,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,60,35,United-States,United-States,>50K,>50K
49,43,Private,Self-emp-not-inc,171128,56340,7th-8th,HS-grad,4,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,?,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,40,52,United-States,United-States,<=50K,<=50K
33,27,Private,Private,145402,163127,HS-grad,Assoc-voc,9,11,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Machine-op-inspct,Wife,Own-child,White,White,Female,Male,0,0,0,0,35,35,United-States,United-States,<=50K,<=50K
23,20,Private,Private,306309,32897,10th,Some-college,6,10,Married-civ-spouse,Never-married,Farming-fishing,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,17,United-States,United-States,<=50K,<=50K
46,49,Private,Private,83822,81169,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Prof-specialty,Machine-op-inspct,Husband,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,>50K
18,61,Private,Self-emp-inc,262118,65291,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,Sales,Own-child,Not-in-family,Asian-Pac-Islander,White,Female,Male,0,0,0,0,22,35,Germany,United-States,<=50K,<=50K
40,27,Private,Private,155972,232782,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Male,7688,0,0,0,55,40,United-States,United-States,>50K,<=50K
43,19,Self-emp-inc,Private,214503,295919,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Own-child,White,White,Male,Male,0,0,1887,0,45,26,United-States,United-States,>50K,<=50K
34,45,Private,Private,159303,196584,Masters,Assoc-voc,14,11,Never-married,Never-married,Prof-specialty,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,0,0,1564,30,40,United-States,United-States,<=50K,>50K
47,70,Self-emp-not-inc,Private,174995,102332,HS-grad,Some-college,9,10,Widowed,Never-married,Exec-managerial,Tech-support,Not-in-family,Other-relative,White,White,Female,Male,0,0,0,0,30,35,United-States,United-States,<=50K,<=50K
44,31,Private,Private,26669,185814,Assoc-voc,HS-grad,11,9,Widowed,Never-married,Exec-managerial,Transport-moving,Unmarried,Not-in-family,White,Black,Female,Male,0,0,0,0,30,30,United-States,United-States,<=50K,<=50K
33,22,Private,Private,177727,168956,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Sales,Other-service,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,21,United-States,United-States,>50K,<=50K
55,36,Private,Private,124771,108293,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Tech-support,Husband,Not-in-family,White,White,Male,Male,15024,0,0,0,50,24,United-States,United-States,>50K,<=50K
19,64,Private,Private,456736,174545,HS-grad,11th,9,7,Never-married,Never-married,Sales,Craft-repair,Not-in-family,Own-child,White,White,Male,Male,2907,0,0,2179,30,35,United-States,United-States,<=50K,<=50K
28,43,Private,?,216604,174662,Some-college,Some-college,10,10,Never-married,Never-married,Other-service,?,Not-in-family,Other-relative,Black,White,Male,Male,0,0,0,0,14,40,United-States,United-States,<=50K,<=50K
27,47,Private,Local-gov,221561,186009,11th,Some-college,7,10,Married-civ-spouse,Widowed,Other-service,Adm-clerical,Wife,Own-child,Black,White,Female,Male,0,0,0,0,32,38,United-States,Mexico,<=50K,<=50K
50,34,Private,Private,114564,198183,7th-8th,HS-grad,4,9,Married-civ-spouse,Never-married,Machine-op-inspct,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
22,33,Private,Private,315476,163003,11th,Bachelors,7,13,Never-married,Never-married,Craft-repair,Exec-managerial,Unmarried,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,0,40,40,United-States,Philippines,<=50K,<=50K
40,21,State-gov,Private,67874,275517,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Adm-clerical,Craft-repair,Husband,Own-child,White,White,Male,Male,0,0,1887,0,45,30,United-States,United-States,>50K,<=50K
25,52,Private,?,126110,234880,Some-college,HS-grad,10,9,Never-married,Divorced,Adm-clerical,?,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,40,39,United-States,United-States,<=50K,>50K
26,48,Local-gov,Private,102264,180313,HS-grad,HS-grad,9,9,Never-married,Never-married,Craft-repair,Tech-support,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,23,Private,Private,537222,201817,Bachelors,Bachelors,13,13,Never-married,Never-married,Sales,?,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,25,35,United-States,United-States,<=50K,<=50K
42,71,Private,Private,113732,466458,Some-college,Some-college,10,10,Never-married,Separated,Handlers-cleaners,Sales,Unmarried,Unmarried,Black,Black,Female,Male,0,0,625,1762,40,2,United-States,United-States,<=50K,<=50K
38,29,Self-emp-inc,Private,93225,183902,Bachelors,HS-grad,13,9,Divorced,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,52,United-States,United-States,<=50K,<=50K
55,42,Private,Private,43064,213041,11th,Bachelors,7,13,Married-civ-spouse,Separated,Other-service,Other-service,Husband,Other-relative,White,Black,Male,Male,0,0,0,0,30,43,United-States,United-States,<=50K,<=50K
32,68,Private,?,136921,38317,HS-grad,1st-4th,9,2,Married-civ-spouse,Divorced,Sales,?,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,20,United-States,United-States,<=50K,<=50K
22,25,Private,Private,388885,252752,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Craft-repair,Machine-op-inspct,Husband,Unmarried,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
29,44,Private,Self-emp-inc,142249,78374,Bachelors,Masters,13,14,Never-married,Married-civ-spouse,Sales,Exec-managerial,Own-child,Own-child,White,Asian-Pac-Islander,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
46,28,State-gov,Private,56841,88419,Masters,HS-grad,14,9,Married-civ-spouse,Never-married,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,Asian-Pac-Islander,Male,Male,0,0,0,0,45,40,United-States,England,>50K,<=50K
31,45,Private,Self-emp-not-inc,156493,192162,Some-college,Masters,10,14,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,>50K,>50K
58,36,Self-emp-not-inc,Private,159021,207157,Doctorate,Some-college,16,10,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,16,40,United-States,Mexico,>50K,<=50K
42,39,Private,Federal-gov,190910,219034,HS-grad,Assoc-acdm,9,12,Married-civ-spouse,Never-married,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,45,36,United-States,United-States,<=50K,<=50K
18,46,Private,State-gov,41879,99829,HS-grad,Some-college,9,14,Never-married,Widowed,Handlers-cleaners,Other-service,Unmarried,Unmarried,White,White,Male,Male,0,0,0,0,25,35,United-States,United-States,<=50K,<=50K
58,18,Local-gov,Private,137249,24384,HS-grad,11th,9,7,Divorced,Never-married,Exec-managerial,Handlers-cleaners,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,33,14,United-States,United-States,<=50K,<=50K
54,66,Private,Local-gov,236157,54826,HS-grad,Some-college,9,11,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,1887,0,40,20,United-States,United-States,>50K,<=50K
34,27,Private,Private,189759,121904,Masters,HS-grad,14,9,Never-married,Never-married,Prof-specialty,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,1977,40,35,United-States,United-States,<=50K,<=50K
26,28,Private,State-gov,239877,168931,Bachelors,HS-grad,13,9,Never-married,Married-spouse-absent,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
61,51,Private,Private,21175,93885,12th,Some-college,8,10,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,1974,60,35,United-States,United-States,<=50K,>50K
48,27,Local-gov,Private,67229,401069,Masters,Bachelors,14,13,Separated,Never-married,Adm-clerical,Sales,Unmarried,Not-in-family,Black,White,Female,Male,0,0,0,0,40,43,United-States,United-States,<=50K,<=50K
36,28,Private,State-gov,236391,144026,Some-college,Bachelors,10,13,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,45,35,United-States,United-States,>50K,>50K
24,27,Private,Private,325596,253814,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Never-married,Machine-op-inspct,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,45,25,United-States,United-States,<=50K,<=50K
40,21,Private,Private,83411,292285,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Machine-op-inspct,Adm-clerical,Husband,Own-child,White,Black,Male,Male,0,0,0,0,37,35,United-States,United-States,<=50K,<=50K
33,34,Self-emp-inc,Private,154227,454934,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Sales,Sales,Husband,Not-in-family,White,Black,Male,Male,0,0,0,0,50,35,United-States,United-States,>50K,<=50K
37,18,Private,Private,248010,176871,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Machine-op-inspct,Other-service,Husband,Own-child,White,White,Male,Male,0,0,1887,0,40,10,United-States,United-States,>50K,<=50K
34,33,Private,Private,198613,35961,Masters,Bachelors,14,13,Never-married,Married-civ-spouse,Exec-managerial,Prof-specialty,Own-child,Own-child,White,White,Male,Male,4650,0,0,0,40,56,United-States,United-States,<=50K,<=50K
56,44,Self-emp-inc,Local-gov,321529,174693,Some-college,Some-college,10,10,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Own-child,White,Black,Male,Male,15024,0,0,0,40,33,United-States,United-States,>50K,>50K
28,43,?,Private,168524,114580,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,?,Adm-clerical,Own-child,Own-child,White,White,Female,Male,0,0,0,0,38,40,United-States,United-States,>50K,<=50K
37,30,Private,Private,203079,618808,Bachelors,Some-college,13,10,Widowed,Never-married,Exec-managerial,Craft-repair,Not-in-family,Not-in-family,White,Black,Female,Male,0,0,0,0,55,39,United-States,United-States,<=50K,<=50K
44,40,Private,Private,284652,267044,HS-grad,7th-8th,9,4,Divorced,Married-civ-spouse,Sales,Machine-op-inspct,Unmarried,Own-child,Black,White,Female,Male,0,0,0,0,40,35,United-States,Mexico,<=50K,>50K
64,37,?,Federal-gov,201368,27411,Some-college,Some-college,10,10,Married-civ-spouse,Never-married,?,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,8,36,United-States,United-States,<=50K,>50K
54,34,Private,Private,59840,282882,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Handlers-cleaners,Adm-clerical,Not-in-family,Not-in-family,White,Black,Male,Male,0,0,0,0,45,35,United-States,United-States,<=50K,<=50K
23,41,Private,Self-emp-not-inc,52753,143129,HS-grad,Bachelors,9,13,Never-married,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
34,53,State-gov,?,513100,135105,Bachelors,Bachelors,13,13,Married-spouse-absent,Divorced,Farming-fishing,?,Not-in-family,Not-in-family,Black,White,Male,Male,0,0,0,0,40,50,?,United-States,<=50K,<=50K
22,31,Private,Private,199266,99928,HS-grad,Masters,9,14,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,45,50,United-States,United-States,<=50K,<=50K
33,58,Private,State-gov,196385,106723,Bachelors,Doctorate,13,16,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,1977,0,40,1,United-States,United-States,>50K,>50K
39,38,Private,Private,163205,155222,Bachelors,Some-college,13,10,Separated,Divorced,Prof-specialty,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,50,28,United-States,United-States,>50K,<=50K
47,24,Private,Private,411047,153405,Some-college,Some-college,10,10,Divorced,Never-married,Adm-clerical,Machine-op-inspct,Not-in-family,Not-in-family,Black,White,Female,Male,0,0,0,0,37,35,United-States,United-States,<=50K,<=50K
79,41,?,Local-gov,48574,498411,7th-8th,Bachelors,4,13,Widowed,Never-married,?,Machine-op-inspct,Not-in-family,Own-child,White,Black,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
26,47,Private,Private,209440,118186,HS-grad,Some-college,9,10,Never-married,Married-civ-spouse,Prof-specialty,Tech-support,Unmarried,Not-in-family,Black,White,Female,Male,0,0,0,0,55,39,United-States,United-States,<=50K,<=50K
31,41,Private,Federal-gov,56964,127388,Some-college,Bachelors,10,13,Divorced,Never-married,Exec-managerial,Tech-support,Unmarried,Unmarried,White,White,Female,Male,0,0,0,0,40,21,United-States,United-States,<=50K,<=50K
44,23,Private,Private,299197,188794,Some-college,5th-6th,10,3,Never-married,Married-civ-spouse,Transport-moving,Machine-op-inspct,Not-in-family,Other-relative,White,White,Male,Male,0,0,0,0,45,35,United-States,United-States,<=50K,<=50K
42,36,Self-emp-inc,Private,240628,97214,Prof-school,Some-college,15,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,50,35,United-States,United-States,>50K,<=50K
19,40,Private,Federal-gov,355313,56795,HS-grad,Masters,9,14,Never-married,Never-married,Machine-op-inspct,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,14084,0,0,40,55,United-States,United-States,<=50K,>50K
27,35,Private,Private,132267,134771,HS-grad,Masters,9,14,Married-civ-spouse,Never-married,Handlers-cleaners,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,7298,0,0,40,35,United-States,United-States,>50K,>50K
51,24,Local-gov,Private,174861,31208,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Protective-serv,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,>50K,<=50K
28,26,Self-emp-inc,Private,142443,397317,Bachelors,Masters,13,14,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,1876,50,40,United-States,United-States,<=50K,<=50K
57,19,Private,?,26716,164332,Bachelors,HS-grad,13,9,Divorced,Never-married,Craft-repair,?,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,45,35,United-States,Italy,<=50K,<=50K
45,51,Local-gov,Private,185588,240747,Bachelors,Bachelors,13,13,Divorced,Married-civ-spouse,Prof-specialty,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,43,United-States,United-States,<=50K,>50K
50,42,Private,Local-gov,175029,254817,Assoc-voc,Some-college,11,10,Married-civ-spouse,Never-married,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,1340,40,40,United-States,United-States,>50K,<=50K
