age,age_nocapital_loss,workclass,workclass_nocapital_loss,fnlwgt,fnlwgt_nocapital_loss,education,education_nocapital_loss,education_num,education_num_nocapital_loss,marital_status,marital_status_nocapital_loss,occupation,occupation_nocapital_loss,relationship,relationship_nocapital_loss,race,race_nocapital_loss,sex,sex_nocapital_loss,capital_gain,capital_gain_nocapital_loss,capital_loss,capital_loss_nocapital_loss,hours_per_week,hours_per_week_nocapital_loss,native_country,native_country_nocapital_loss,income_per_year,income_per_year_nocapital_loss
41,42,Private,Private,110732,167793,Some-college,Bachelors,10,10,Divorced,Divorced,Tech-support,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
41,42,Private,Private,181020,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Handlers-cleaners,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
69,42,Private,Private,183791,167793,HS-grad,Some-college,9,10,Divorced,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
48,42,Federal-gov,Private,42972,167793,Doctorate,Bachelors,16,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Wife,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,>50K,>50K
28,42,Private,Private,134813,167793,HS-grad,Some-college,9,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
27,42,Self-emp-not-inc,Private,115438,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,60,40,Ireland,United-States,>50K,>50K
41,42,Private,?,239296,167793,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Own-child,White,White,Male,Male,0,0,2415,0,50,40,United-States,United-States,>50K,<=50K
41,42,Private,Private,428420,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
24,42,Private,Private,247846,167793,HS-grad,Some-college,9,10,Never-married,Divorced,Craft-repair,Sales,Unmarried,Husband,Black,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
20,42,?,Private,334105,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,?,Prof-specialty,Not-in-family,Own-child,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
42,42,Self-emp-inc,Private,100793,167793,Doctorate,HS-grad,16,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,41,40,United-States,United-States,>50K,<=50K
57,42,Private,Private,244478,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,48,40,United-States,United-States,<=50K,<=50K
30,42,Private,Private,142921,167793,Assoc-acdm,HS-grad,12,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Unmarried,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,42,Private,Private,182863,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,>50K,>50K
49,42,Private,Private,171128,167793,7th-8th,HS-grad,4,10,Married-civ-spouse,Divorced,Machine-op-inspct,Sales,Husband,Unmarried,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,145402,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Wife,Not-in-family,White,White,Female,Female,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
23,42,Private,Private,306309,167793,10th,Some-college,6,10,Married-civ-spouse,Divorced,Farming-fishing,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
46,42,Private,Private,83822,167793,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
18,42,Private,Self-emp-not-inc,262118,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Own-child,Not-in-family,Asian-Pac-Islander,White,Female,Male,0,0,0,0,22,40,Germany,United-States,<=50K,<=50K
40,42,Private,Private,155972,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Husband,White,White,Male,Female,7688,0,0,0,55,40,United-States,United-States,>50K,<=50K
43,42,Self-emp-inc,Private,214503,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,1887,0,45,40,United-States,United-States,>50K,<=50K
34,42,Private,Private,159303,167793,Masters,HS-grad,14,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,30,40,United-States,United-States,<=50K,>50K
47,42,Self-emp-not-inc,Private,174995,167793,HS-grad,Some-college,9,10,Widowed,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
44,42,Private,Private,26669,167793,Assoc-voc,HS-grad,11,10,Widowed,Divorced,Exec-managerial,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,177727,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Sales,Exec-managerial,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
55,42,Private,Private,124771,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Unmarried,White,White,Male,Female,15024,0,0,0,50,40,United-States,United-States,>50K,<=50K
19,42,Private,Private,456736,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Sales,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,2907,0,0,0,30,40,United-States,United-States,<=50K,<=50K
28,42,Private,Self-emp-not-inc,216604,167793,Some-college,Some-college,10,10,Never-married,Divorced,Other-service,Prof-specialty,Not-in-family,Husband,Black,White,Male,Female,0,0,0,0,14,40,United-States,United-States,<=50K,<=50K
27,42,Private,Private,221561,167793,11th,Some-college,7,10,Married-civ-spouse,Divorced,Other-service,Adm-clerical,Wife,Other-relative,Black,White,Female,Female,0,0,0,0,32,40,United-States,United-States,<=50K,<=50K
50,42,Private,Private,114564,167793,7th-8th,Some-college,4,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
22,42,Private,Private,315476,167793,11th,Bachelors,7,10,Never-married,Divorced,Craft-repair,Sales,Unmarried,Wife,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
40,42,State-gov,Private,67874,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Adm-clerical,Exec-managerial,Husband,Unmarried,White,White,Male,Male,0,0,1887,0,45,40,United-States,United-States,>50K,<=50K
25,42,Private,Private,126110,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
26,42,Local-gov,Private,102264,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Craft-repair,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,42,Private,Private,537222,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Sales,Sales,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
42,42,Private,Private,113732,167793,Some-college,Some-college,10,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Unmarried,Unmarried,Black,White,Female,Male,0,0,625,0,40,40,United-States,United-States,<=50K,<=50K
38,42,Self-emp-inc,Private,93225,167793,Bachelors,HS-grad,13,10,Divorced,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
55,42,Private,Private,43064,167793,11th,Bachelors,7,10,Married-civ-spouse,Divorced,Other-service,Prof-specialty,Husband,Own-child,White,Black,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
32,42,Private,Private,136921,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Wife,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,42,Private,Private,388885,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
29,42,Private,Private,142249,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
46,42,State-gov,Private,56841,167793,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Own-child,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
31,42,Private,Self-emp-not-inc,156493,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
58,42,Self-emp-not-inc,Private,159021,167793,Doctorate,Some-college,16,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,16,40,United-States,United-States,>50K,<=50K
42,42,Private,Private,190910,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
18,42,Private,Private,41879,167793,HS-grad,Some-college,9,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Unmarried,Husband,White,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
58,42,Local-gov,Private,137249,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,33,40,United-States,United-States,<=50K,<=50K
54,42,Private,Private,236157,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,0,1887,0,40,40,United-States,United-States,>50K,<=50K
34,42,Private,Private,189759,167793,Masters,HS-grad,14,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,42,Private,Private,239877,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
61,42,Private,Private,21175,167793,12th,Some-college,8,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Husband,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,>50K
48,42,Local-gov,Private,67229,167793,Masters,HS-grad,14,10,Separated,Divorced,Adm-clerical,Adm-clerical,Unmarried,Own-child,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,42,Private,Private,236391,167793,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,>50K
24,42,Private,Private,325596,167793,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Machine-op-inspct,Sales,Husband,Unmarried,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
40,42,Private,Private,83411,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,37,40,United-States,United-States,<=50K,<=50K
33,42,Self-emp-inc,Private,154227,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Sales,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
37,42,Private,Private,248010,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Machine-op-inspct,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,1887,0,40,40,United-States,United-States,>50K,<=50K
34,42,Private,Private,198613,167793,Masters,Bachelors,14,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,4650,0,0,0,40,40,United-States,United-States,<=50K,<=50K
56,42,Self-emp-inc,Private,321529,167793,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,15024,0,0,0,40,40,United-States,United-States,>50K,>50K
28,42,?,Private,168524,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,?,Exec-managerial,Own-child,Own-child,White,White,Female,Female,0,0,0,0,38,40,United-States,United-States,>50K,<=50K
37,42,Private,Private,203079,167793,Bachelors,HS-grad,13,10,Widowed,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
44,42,Private,Private,284652,167793,HS-grad,Some-college,9,10,Divorced,Divorced,Sales,Exec-managerial,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
64,42,?,Private,201368,167793,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,?,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,0,0,0,8,40,United-States,United-States,<=50K,>50K
54,42,Private,Private,59840,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Handlers-cleaners,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
23,42,Private,Self-emp-not-inc,52753,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Machine-op-inspct,Sales,Not-in-family,Other-relative,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
34,42,State-gov,Private,513100,167793,Bachelors,Some-college,13,10,Married-spouse-absent,Divorced,Farming-fishing,Prof-specialty,Not-in-family,Own-child,Black,White,Male,Female,0,0,0,0,40,40,?,United-States,<=50K,<=50K
22,42,Private,Private,199266,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Other-service,Prof-specialty,Not-in-family,Own-child,White,White,Female,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,196385,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,1977,0,40,40,United-States,United-States,>50K,>50K
39,42,Private,Private,163205,167793,Bachelors,Some-college,13,10,Separated,Divorced,Prof-specialty,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
47,42,Private,Private,411047,167793,Some-college,Some-college,10,10,Divorced,Divorced,Adm-clerical,Sales,Not-in-family,Unmarried,Black,White,Female,Male,0,0,0,0,37,40,United-States,United-States,<=50K,<=50K
79,42,?,Private,48574,167793,7th-8th,Bachelors,4,10,Widowed,Divorced,?,Exec-managerial,Not-in-family,Not-in-family,White,Black,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,42,Private,Private,209440,167793,HS-grad,Some-college,9,10,Never-married,Divorced,Prof-specialty,Sales,Unmarried,Not-in-family,Black,White,Female,Male,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
31,42,Private,Private,56964,167793,Some-college,Bachelors,10,10,Divorced,Divorced,Exec-managerial,Exec-managerial,Unmarried,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
44,42,Private,Private,299197,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Transport-moving,Sales,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
42,42,Self-emp-inc,Private,240628,167793,Prof-school,Some-college,15,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
19,42,Private,Private,355313,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Machine-op-inspct,Exec-managerial,Not-in-family,Unmarried,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
27,42,Private,Private,132267,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
51,42,Local-gov,Self-emp-not-inc,174861,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Protective-serv,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
28,42,Self-emp-inc,Private,142443,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
57,42,Private,Private,26716,167793,Bachelors,HS-grad,13,10,Divorced,Divorced,Craft-repair,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
45,42,Local-gov,Private,185588,167793,Bachelors,Bachelors,13,10,Divorced,Divorced,Prof-specialty,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
50,42,Private,Private,175029,167793,Assoc-voc,Some-college,11,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
34,42,Self-emp-inc,Private,34848,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,0,0,0,54,40,United-States,United-States,<=50K,<=50K
45,42,Private,Private,411273,167793,7th-8th,HS-grad,4,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Husband,Black,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
73,42,Local-gov,Private,143437,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,>50K
34,42,Private,Private,357145,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
31,42,Private,?,236861,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,0,0,0,55,40,United-States,United-States,>50K,>50K
