age,age_nonative_country,workclass,workclass_nonative_country,fnlwgt,fnlwgt_nonative_country,education,education_nonative_country,education_num,education_num_nonative_country,marital_status,marital_status_nonative_country,occupation,occupation_nonative_country,relationship,relationship_nonative_country,race,race_nonative_country,sex,sex_nonative_country,capital_gain,capital_gain_nonative_country,capital_loss,capital_loss_nonative_country,hours_per_week,hours_per_week_nonative_country,native_country,native_country_nonative_country,income_per_year,income_per_year_nonative_country
44,40,Private,Local-gov,180019,179481,HS-grad,5th-6th,9,9,Married-spouse-absent,Married-civ-spouse,Adm-clerical,Craft-repair,Unmarried,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
43,40,Private,Private,179866,179481,Bachelors,Some-college,13,9,Divorced,Married-civ-spouse,Sales,Sales,Unmarried,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
31,40,Local-gov,Private,198770,179481,Bachelors,HS-grad,13,9,Divorced,Never-married,Prof-specialty,Other-service,Unmarried,Not-in-family,White,White,Female,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,<=50K
18,40,Private,Private,219256,179481,Some-college,Bachelors,10,9,Never-married,Never-married,Sales,Other-service,Own-child,Own-child,White,White,Female,Female,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
19,40,Private,Private,248730,179481,Some-college,Bachelors,10,9,Never-married,Married-civ-spouse,Protective-serv,Other-service,Own-child,Husband,White,White,Male,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
41,40,Private,Private,110732,179481,Some-college,Bachelors,10,9,Divorced,Never-married,Tech-support,Exec-managerial,Not-in-family,Other-relative,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
41,40,Private,Private,181020,179481,HS-grad,Bachelors,9,9,Divorced,Married-civ-spouse,Handlers-cleaners,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
69,40,Private,Private,183791,179481,HS-grad,Some-college,9,9,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Own-child,White,White,Female,Female,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
48,40,Federal-gov,Private,42972,179481,Doctorate,Bachelors,16,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Exec-managerial,Wife,Wife,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,>50K,>50K
28,40,Private,Private,134813,179481,HS-grad,Bachelors,9,9,Never-married,Never-married,Prof-specialty,Adm-clerical,Own-child,Own-child,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
27,40,Self-emp-not-inc,Private,115438,179481,HS-grad,Assoc-acdm,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Male,0,3411,0,1602,60,37,Ireland,United-States,>50K,>50K
41,40,Private,?,239296,179481,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,?,Husband,Husband,White,White,Male,Male,0,3411,2415,1602,50,37,United-States,United-States,>50K,<=50K
41,40,Private,Private,428420,179481,Some-college,Some-college,10,9,Married-civ-spouse,Divorced,Adm-clerical,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
24,40,Private,Private,247846,179481,HS-grad,Assoc-acdm,9,9,Never-married,Never-married,Craft-repair,Sales,Unmarried,Not-in-family,Black,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
20,40,?,Private,334105,179481,HS-grad,HS-grad,9,9,Never-married,Never-married,?,Other-service,Not-in-family,Not-in-family,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
42,40,Self-emp-inc,Self-emp-not-inc,100793,179481,Doctorate,HS-grad,16,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Craft-repair,Husband,Husband,White,White,Male,Male,0,3411,0,1602,41,37,United-States,United-States,>50K,<=50K
57,40,Private,Private,244478,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Sales,Husband,Husband,Black,White,Male,Male,0,3411,0,1602,48,37,United-States,United-States,<=50K,<=50K
30,40,Private,Private,142921,179481,Assoc-acdm,Assoc-acdm,12,9,Never-married,Divorced,Prof-specialty,Tech-support,Not-in-family,Not-in-family,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
36,40,Private,Private,182863,179481,HS-grad,Masters,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Other-service,Husband,Husband,White,White,Male,Female,0,3411,0,1602,60,37,United-States,United-States,>50K,>50K
49,40,Private,Self-emp-not-inc,171128,179481,7th-8th,HS-grad,4,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Craft-repair,Husband,Husband,Black,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
33,40,Private,Private,145402,179481,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Wife,Wife,White,White,Female,Female,0,3411,0,1602,35,37,United-States,United-States,<=50K,<=50K
23,40,Private,Private,306309,179481,10th,Some-college,6,9,Married-civ-spouse,Never-married,Farming-fishing,Sales,Husband,Own-child,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
46,40,Private,Private,83822,179481,Masters,Some-college,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Craft-repair,Husband,Husband,White,Asian-Pac-Islander,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
18,40,Private,Self-emp-inc,262118,179481,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Adm-clerical,Craft-repair,Own-child,Husband,Asian-Pac-Islander,White,Female,Male,0,3411,0,1602,22,37,Germany,United-States,<=50K,<=50K
40,40,Private,Private,155972,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Exec-managerial,Craft-repair,Husband,Not-in-family,White,White,Male,Female,7688,3411,0,1602,55,37,United-States,United-States,>50K,<=50K
43,40,Self-emp-inc,Private,214503,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Own-child,White,White,Male,Male,0,3411,1887,1602,45,37,United-States,United-States,>50K,<=50K
34,40,Private,Private,159303,179481,Masters,5th-6th,14,9,Never-married,Never-married,Prof-specialty,Prof-specialty,Own-child,Not-in-family,White,White,Female,Female,0,3411,0,1602,30,37,United-States,United-States,<=50K,>50K
47,40,Self-emp-not-inc,Private,174995,179481,HS-grad,10th,9,9,Widowed,Never-married,Exec-managerial,Tech-support,Not-in-family,Other-relative,White,White,Female,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
44,40,Private,Private,26669,179481,Assoc-voc,HS-grad,11,9,Widowed,Never-married,Exec-managerial,Machine-op-inspct,Unmarried,Unmarried,White,White,Female,Female,0,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
33,40,Private,Private,177727,179481,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Married-civ-spouse,Sales,Other-service,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,<=50K
55,40,Private,Private,124771,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Widowed,Exec-managerial,Other-service,Husband,Unmarried,White,White,Male,Female,15024,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
19,40,Private,Private,456736,179481,HS-grad,11th,9,9,Never-married,Married-civ-spouse,Sales,Craft-repair,Not-in-family,Husband,White,White,Male,Male,2907,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
28,40,Private,?,216604,179481,Some-college,Some-college,10,9,Never-married,Divorced,Other-service,Handlers-cleaners,Not-in-family,Not-in-family,Black,White,Male,Female,0,3411,0,1602,14,37,United-States,United-States,<=50K,<=50K
27,40,Private,Local-gov,221561,179481,11th,Some-college,7,9,Married-civ-spouse,Divorced,Other-service,Adm-clerical,Wife,Unmarried,Black,White,Female,Female,0,3411,0,1602,32,37,United-States,United-States,<=50K,<=50K
50,40,Private,Private,114564,179481,7th-8th,HS-grad,4,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,20,37,United-States,United-States,<=50K,<=50K
22,40,Private,Private,315476,179481,11th,HS-grad,7,9,Never-married,Never-married,Craft-repair,Exec-managerial,Unmarried,Other-relative,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
40,40,State-gov,Private,67874,179481,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Adm-clerical,Craft-repair,Husband,Wife,White,White,Male,Male,0,3411,1887,1602,45,37,United-States,United-States,>50K,<=50K
25,40,Private,?,126110,179481,Some-college,HS-grad,10,9,Never-married,Divorced,Adm-clerical,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
26,40,Local-gov,Private,102264,179481,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Craft-repair,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
22,40,Private,Private,537222,179481,Bachelors,Bachelors,13,9,Never-married,Never-married,Sales,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Male,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
42,40,Private,Self-emp-not-inc,113732,179481,Some-college,Some-college,10,9,Never-married,Separated,Handlers-cleaners,Sales,Unmarried,Unmarried,Black,White,Female,Male,0,3411,625,1602,40,37,United-States,United-States,<=50K,<=50K
38,40,Self-emp-inc,Private,93225,179481,Bachelors,HS-grad,13,9,Divorced,Married-civ-spouse,Exec-managerial,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
55,40,Private,Private,43064,179481,11th,Bachelors,7,9,Married-civ-spouse,Separated,Other-service,Other-service,Husband,Other-relative,White,White,Male,Male,0,3411,0,1602,30,37,United-States,United-States,<=50K,<=50K
32,40,Private,Private,136921,179481,HS-grad,1st-4th,9,9,Married-civ-spouse,Married-spouse-absent,Sales,Sales,Husband,Not-in-family,White,White,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
22,40,Private,Private,388885,179481,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
29,40,Private,Self-emp-inc,142249,179481,Bachelors,Masters,13,9,Never-married,Married-spouse-absent,Sales,Exec-managerial,Own-child,Unmarried,White,Asian-Pac-Islander,Male,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
46,40,State-gov,Private,56841,179481,Masters,HS-grad,14,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Not-in-family,White,Asian-Pac-Islander,Male,Female,0,3411,0,1602,45,37,United-States,United-States,>50K,<=50K
31,40,Private,Self-emp-not-inc,156493,179481,Some-college,Masters,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Tech-support,Husband,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,>50K,>50K
58,40,Self-emp-not-inc,Private,159021,179481,Doctorate,Some-college,16,9,Married-civ-spouse,Divorced,Prof-specialty,Other-service,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,16,37,United-States,United-States,>50K,<=50K
42,40,Private,Federal-gov,190910,179481,HS-grad,Assoc-acdm,9,9,Married-civ-spouse,Never-married,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
18,40,Private,State-gov,41879,179481,HS-grad,Masters,9,9,Never-married,Married-civ-spouse,Handlers-cleaners,Protective-serv,Unmarried,Unmarried,White,White,Male,Male,0,3411,0,1602,25,37,United-States,United-States,<=50K,<=50K
58,40,Local-gov,Private,137249,179481,HS-grad,7th-8th,9,9,Divorced,Never-married,Exec-managerial,Handlers-cleaners,Not-in-family,Own-child,White,White,Male,Male,0,3411,0,1602,33,37,United-States,United-States,<=50K,<=50K
54,40,Private,Local-gov,236157,179481,HS-grad,5th-6th,9,9,Married-civ-spouse,Widowed,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,3411,1887,1602,40,37,United-States,United-States,>50K,<=50K
34,40,Private,Private,189759,179481,Masters,Bachelors,14,9,Never-married,Never-married,Prof-specialty,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
26,40,Private,Private,239877,179481,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Not-in-family,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
61,40,Private,Private,21175,179481,12th,Some-college,8,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,0,1602,60,37,United-States,United-States,<=50K,>50K
48,40,Local-gov,Private,67229,179481,Masters,Bachelors,14,9,Separated,Never-married,Adm-clerical,Craft-repair,Unmarried,Not-in-family,Black,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
36,40,Private,Private,236391,179481,Some-college,Bachelors,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,>50K,>50K
24,40,Private,Private,325596,179481,Assoc-voc,HS-grad,11,9,Married-civ-spouse,Married-spouse-absent,Machine-op-inspct,Prof-specialty,Husband,Unmarried,White,White,Male,Female,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
40,40,Private,Private,83411,179481,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Machine-op-inspct,Craft-repair,Husband,Own-child,White,White,Male,Male,0,3411,0,1602,37,37,United-States,United-States,<=50K,<=50K
33,40,Self-emp-inc,Private,154227,179481,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Sales,Handlers-cleaners,Husband,Not-in-family,White,Black,Male,Male,0,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
37,40,Private,Private,248010,179481,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Machine-op-inspct,Other-service,Husband,Own-child,White,White,Male,Male,0,3411,1887,1602,40,37,United-States,United-States,>50K,<=50K
34,40,Private,Private,198613,179481,Masters,Bachelors,14,9,Never-married,Married-civ-spouse,Exec-managerial,Prof-specialty,Own-child,Husband,White,White,Male,Male,4650,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
56,40,Self-emp-inc,Private,321529,179481,Some-college,Masters,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Male,15024,3411,0,1602,40,37,United-States,United-States,>50K,>50K
28,40,?,Private,168524,179481,HS-grad,Some-college,9,9,Married-civ-spouse,Married-spouse-absent,?,Adm-clerical,Own-child,Not-in-family,White,White,Female,Female,0,3411,0,1602,38,37,United-States,United-States,>50K,<=50K
37,40,Private,Private,203079,179481,Bachelors,Some-college,13,9,Widowed,Never-married,Exec-managerial,Craft-repair,Not-in-family,Not-in-family,White,White,Female,Male,0,3411,0,1602,55,37,United-States,United-States,<=50K,<=50K
44,40,Private,Private,284652,179481,HS-grad,7th-8th,9,9,Divorced,Married-civ-spouse,Sales,Adm-clerical,Unmarried,Husband,Black,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
64,40,?,Private,201368,179481,Some-college,Some-college,10,9,Married-civ-spouse,Married-civ-spouse,?,Adm-clerical,Husband,Husband,White,White,Male,Male,0,3411,0,1602,8,37,United-States,United-States,<=50K,>50K
54,40,Private,Private,59840,179481,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Handlers-cleaners,Adm-clerical,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
23,40,Private,Private,52753,179481,HS-grad,Bachelors,9,9,Never-married,Divorced,Machine-op-inspct,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,50,37,United-States,United-States,<=50K,<=50K
34,40,State-gov,?,513100,179481,Bachelors,Bachelors,13,9,Married-spouse-absent,Divorced,Farming-fishing,?,Not-in-family,Not-in-family,Black,White,Male,Female,0,3411,0,1602,40,37,?,United-States,<=50K,<=50K
22,40,Private,Private,199266,179481,HS-grad,Masters,9,9,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Wife,White,White,Female,Female,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
33,40,Private,State-gov,196385,179481,Bachelors,Doctorate,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3411,1977,1602,40,37,United-States,United-States,>50K,>50K
39,40,Private,Private,163205,179481,Bachelors,Masters,13,9,Separated,Divorced,Prof-specialty,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Male,Female,0,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
47,40,Private,Private,411047,179481,Some-college,Some-college,10,9,Divorced,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Not-in-family,Husband,Black,White,Female,Male,0,3411,0,1602,37,37,United-States,United-States,<=50K,<=50K
79,40,?,Private,48574,179481,7th-8th,Bachelors,4,9,Widowed,Married-civ-spouse,?,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
26,40,Private,Private,209440,179481,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Prof-specialty,Tech-support,Unmarried,Husband,Black,White,Female,Male,0,3411,0,1602,55,37,United-States,United-States,<=50K,<=50K
31,40,Private,Federal-gov,56964,179481,Some-college,Bachelors,10,9,Divorced,Married-civ-spouse,Exec-managerial,Tech-support,Unmarried,Husband,White,White,Female,Male,0,3411,0,1602,40,37,United-States,United-States,<=50K,<=50K
44,40,Private,Private,299197,179481,Some-college,5th-6th,10,9,Never-married,Married-civ-spouse,Transport-moving,Transport-moving,Not-in-family,Wife,White,White,Male,Female,0,3411,0,1602,45,37,United-States,United-States,<=50K,<=50K
42,40,Self-emp-inc,Private,240628,179481,Prof-school,Some-college,15,9,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Wife,Not-in-family,White,White,Female,Male,0,3411,0,1602,50,37,United-States,United-States,>50K,<=50K
19,40,Private,Federal-gov,355313,179481,HS-grad,Masters,9,9,Never-married,Never-married,Machine-op-inspct,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Female,0,3411,0,1602,40,37,United-States,United-States,<=50K,>50K
