age,age_nocapital_gain,workclass,workclass_nocapital_gain,fnlwgt,fnlwgt_nocapital_gain,education,education_nocapital_gain,education_num,education_num_nocapital_gain,marital_status,marital_status_nocapital_gain,occupation,occupation_nocapital_gain,relationship,relationship_nocapital_gain,race,race_nocapital_gain,sex,sex_nocapital_gain,capital_gain,capital_gain_nocapital_gain,capital_loss,capital_loss_nocapital_gain,hours_per_week,hours_per_week_nocapital_gain,native_country,native_country_nocapital_gain,income_per_year,income_per_year_nocapital_gain
41,44,Private,Private,110732,172354,Some-college,Bachelors,10,10,Divorced,Divorced,Tech-support,Exec-managerial,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
41,44,Private,Private,181020,172354,HS-grad,Bachelors,9,10,Divorced,Divorced,Handlers-cleaners,Prof-specialty,Unmarried,Other-relative,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
69,44,Private,Private,183791,172354,HS-grad,Some-college,9,10,Divorced,Divorced,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,Black,Female,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
48,44,Federal-gov,Private,42972,172354,Doctorate,Bachelors,16,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Wife,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,>50K,>50K
28,44,Private,Private,134813,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Prof-specialty,Other-service,Own-child,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
27,44,Self-emp-not-inc,Private,115438,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,60,40,Ireland,United-States,>50K,>50K
41,44,Private,?,239296,172354,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,2415,0,50,40,United-States,United-States,>50K,<=50K
41,44,Private,Private,428420,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Adm-clerical,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
24,44,Private,Private,247846,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Craft-repair,Adm-clerical,Unmarried,Not-in-family,Black,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
20,44,?,Private,334105,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,?,Craft-repair,Not-in-family,Not-in-family,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
42,44,Self-emp-inc,Self-emp-not-inc,100793,172354,Doctorate,HS-grad,16,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,41,40,United-States,United-States,>50K,<=50K
57,44,Private,Private,244478,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,48,40,United-States,United-States,<=50K,<=50K
30,44,Private,Private,142921,172354,Assoc-acdm,Some-college,12,10,Never-married,Divorced,Prof-specialty,Craft-repair,Not-in-family,Not-in-family,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,182863,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Sales,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,>50K,>50K
49,44,Private,Self-emp-not-inc,171128,172354,7th-8th,HS-grad,4,10,Married-civ-spouse,Divorced,Machine-op-inspct,Craft-repair,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
33,44,Private,Private,145402,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Adm-clerical,Wife,Husband,White,White,Female,Female,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
23,44,Private,Private,306309,172354,10th,HS-grad,6,10,Married-civ-spouse,Divorced,Farming-fishing,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
46,44,Private,Private,83822,172354,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Husband,Other-relative,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
18,44,Private,Private,262118,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Exec-managerial,Own-child,Unmarried,Asian-Pac-Islander,White,Female,Male,0,0,0,0,22,40,Germany,United-States,<=50K,<=50K
40,44,Private,Private,155972,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Own-child,White,White,Male,Female,7688,0,0,0,55,40,United-States,United-States,>50K,<=50K
43,44,Self-emp-inc,Private,214503,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,1887,0,45,40,United-States,United-States,>50K,<=50K
34,44,Private,Private,159303,172354,Masters,Some-college,14,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Own-child,Husband,White,White,Female,Female,0,0,0,0,30,40,United-States,United-States,<=50K,>50K
47,44,Self-emp-not-inc,Private,174995,172354,HS-grad,Some-college,9,10,Widowed,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Unmarried,White,White,Female,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
44,44,Private,Private,26669,172354,Assoc-voc,HS-grad,11,10,Widowed,Divorced,Exec-managerial,Sales,Unmarried,Husband,White,White,Female,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
33,44,Private,Private,177727,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Sales,Other-service,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
55,44,Private,Private,124771,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Husband,Unmarried,White,White,Male,Female,15024,0,0,0,50,40,United-States,United-States,>50K,<=50K
19,44,Private,Private,456736,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Sales,Sales,Not-in-family,Husband,White,White,Male,Male,2907,0,0,0,30,40,United-States,United-States,<=50K,<=50K
28,44,Private,Private,216604,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Other-service,?,Not-in-family,Not-in-family,Black,White,Male,Female,0,0,0,0,14,40,United-States,United-States,<=50K,<=50K
27,44,Private,Local-gov,221561,172354,11th,Some-college,7,10,Married-civ-spouse,Divorced,Other-service,Adm-clerical,Wife,Unmarried,Black,White,Female,Female,0,0,0,0,32,40,United-States,United-States,<=50K,<=50K
50,44,Private,Private,114564,172354,7th-8th,HS-grad,4,10,Married-civ-spouse,Divorced,Machine-op-inspct,Sales,Husband,Own-child,White,White,Male,Female,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
22,44,Private,Private,315476,172354,11th,Bachelors,7,10,Never-married,Divorced,Craft-repair,Exec-managerial,Unmarried,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
40,44,State-gov,Private,67874,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Adm-clerical,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,1887,0,45,40,United-States,United-States,>50K,<=50K
25,44,Private,Private,126110,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Craft-repair,Own-child,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
26,44,Local-gov,Private,102264,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Craft-repair,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,44,Private,Private,537222,172354,Bachelors,Bachelors,13,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
42,44,Private,Self-emp-not-inc,113732,172354,Some-college,Some-college,10,10,Never-married,Divorced,Handlers-cleaners,Sales,Unmarried,Other-relative,Black,Black,Female,Male,0,0,625,0,40,40,United-States,United-States,<=50K,<=50K
38,44,Self-emp-inc,Private,93225,172354,Bachelors,HS-grad,13,10,Divorced,Divorced,Exec-managerial,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
55,44,Private,Private,43064,172354,11th,Bachelors,7,10,Married-civ-spouse,Divorced,Other-service,Prof-specialty,Husband,Own-child,White,Black,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
32,44,Private,Private,136921,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Sales,?,Husband,Wife,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,44,Private,Private,388885,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,142249,172354,Bachelors,Some-college,13,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Own-child,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
46,44,State-gov,Private,56841,172354,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Unmarried,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
31,44,Private,Self-emp-not-inc,156493,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
58,44,Self-emp-not-inc,Private,159021,172354,Doctorate,Some-college,16,10,Married-civ-spouse,Divorced,Prof-specialty,Other-service,Husband,Own-child,White,White,Male,Female,0,0,0,0,16,40,United-States,United-States,>50K,<=50K
42,44,Private,Private,190910,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
18,44,Private,Private,41879,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Handlers-cleaners,Adm-clerical,Unmarried,Not-in-family,White,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
58,44,Local-gov,Private,137249,172354,HS-grad,Some-college,9,10,Divorced,Divorced,Exec-managerial,Craft-repair,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,33,40,United-States,United-States,<=50K,<=50K
54,44,Private,Local-gov,236157,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Wife,White,White,Male,Female,0,0,1887,0,40,40,United-States,United-States,>50K,<=50K
34,44,Private,Private,189759,172354,Masters,HS-grad,14,10,Never-married,Divorced,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,44,Private,Private,239877,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Adm-clerical,Sales,Not-in-family,Wife,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
61,44,Private,Private,21175,172354,12th,Some-college,8,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,>50K
48,44,Local-gov,Private,67229,172354,Masters,Bachelors,14,10,Separated,Divorced,Adm-clerical,Craft-repair,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,236391,172354,Some-college,Bachelors,10,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,>50K
24,44,Private,Private,325596,172354,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Machine-op-inspct,Sales,Husband,Husband,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
40,44,Private,Private,83411,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Machine-op-inspct,Craft-repair,Husband,Husband,White,Black,Male,Male,0,0,0,0,37,40,United-States,United-States,<=50K,<=50K
33,44,Self-emp-inc,Private,154227,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Sales,Craft-repair,Husband,Husband,White,Black,Male,Female,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
37,44,Private,Private,248010,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Machine-op-inspct,Machine-op-inspct,Husband,Unmarried,White,White,Male,Male,0,0,1887,0,40,40,United-States,United-States,>50K,<=50K
34,44,Private,Private,198613,172354,Masters,HS-grad,14,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Own-child,Husband,White,White,Male,Male,4650,0,0,0,40,40,United-States,United-States,<=50K,<=50K
56,44,Self-emp-inc,Local-gov,321529,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Husband,White,Black,Male,Male,15024,0,0,0,40,40,United-States,United-States,>50K,>50K
28,44,?,Private,168524,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,?,Adm-clerical,Own-child,Own-child,White,White,Female,Female,0,0,0,0,38,40,United-States,United-States,>50K,<=50K
37,44,Private,Private,203079,172354,Bachelors,Some-college,13,10,Widowed,Divorced,Exec-managerial,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
44,44,Private,Private,284652,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Sales,Machine-op-inspct,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
64,44,?,?,201368,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,?,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,8,40,United-States,United-States,<=50K,>50K
54,44,Private,Private,59840,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Handlers-cleaners,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
23,44,Private,Private,52753,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Machine-op-inspct,Craft-repair,Not-in-family,Own-child,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
34,44,State-gov,Private,513100,172354,Bachelors,Bachelors,13,10,Married-spouse-absent,Divorced,Farming-fishing,Sales,Not-in-family,Husband,Black,White,Male,Female,0,0,0,0,40,40,?,United-States,<=50K,<=50K
22,44,Private,Private,199266,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Other-service,Prof-specialty,Not-in-family,Other-relative,White,White,Female,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
33,44,Private,Private,196385,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,1977,0,40,40,United-States,United-States,>50K,>50K
39,44,Private,Private,163205,172354,Bachelors,HS-grad,13,10,Separated,Divorced,Prof-specialty,Machine-op-inspct,Not-in-family,Husband,White,Black,Male,Female,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
47,44,Private,Private,411047,172354,Some-college,Some-college,10,10,Divorced,Divorced,Adm-clerical,Craft-repair,Not-in-family,Own-child,Black,White,Female,Male,0,0,0,0,37,40,United-States,United-States,<=50K,<=50K
79,44,?,Local-gov,48574,172354,7th-8th,Bachelors,4,10,Widowed,Divorced,?,Craft-repair,Not-in-family,Not-in-family,White,Black,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,44,Private,Private,209440,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Unmarried,Husband,Black,White,Female,Male,0,0,0,0,55,40,United-States,United-States,<=50K,<=50K
31,44,Private,Private,56964,172354,Some-college,Bachelors,10,10,Divorced,Divorced,Exec-managerial,Adm-clerical,Unmarried,Unmarried,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
44,44,Private,Private,299197,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Transport-moving,Sales,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
42,44,Self-emp-inc,Private,240628,172354,Prof-school,Some-college,15,10,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Wife,Husband,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
19,44,Private,Self-emp-not-inc,355313,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Machine-op-inspct,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
27,44,Private,Private,132267,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
51,44,Local-gov,Self-emp-not-inc,174861,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Protective-serv,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
28,44,Self-emp-inc,Private,142443,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
57,44,Private,?,26716,172354,Bachelors,HS-grad,13,10,Divorced,Divorced,Craft-repair,Prof-specialty,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
45,44,Local-gov,Private,185588,172354,Bachelors,Bachelors,13,10,Divorced,Divorced,Prof-specialty,Exec-managerial,Unmarried,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
50,44,Private,Private,175029,172354,Assoc-voc,Some-college,11,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
34,44,Self-emp-inc,Private,34848,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,54,40,United-States,United-States,<=50K,<=50K
45,44,Private,Private,411273,172354,7th-8th,Bachelors,4,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Wife,Black,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
73,44,Local-gov,Private,143437,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Exec-managerial,Other-service,Husband,Husband,White,Black,Male,Female,0,0,0,0,20,40,United-States,United-States,<=50K,>50K
34,44,Private,Private,357145,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Wife,Unmarried,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
31,44,Private,Self-emp-not-inc,236861,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,?,Husband,Husband,White,White,Male,Female,0,0,0,0,55,40,United-States,United-States,>50K,>50K
19,44,Private,Private,53355,172354,11th,Some-college,7,10,Never-married,Divorced,Sales,Sales,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,12,40,United-States,United-States,<=50K,<=50K
