sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,M,M,Driving License Suspended,Driving License Suspended,4,4,Low,Low
Male,Male,23,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,5,4,Low,Low
Male,Male,34,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Possession of Oxycodone,Battery,4,4,Low,Low
Male,Male,24,20,Less than 25,25 - 45,Other,African-American,0,1,0,0,0,1,0,1,F,F,Failure To Return Hired Vehicle,Battery,3,3,Low,Low
Male,Male,58,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,Agg Fleeing/Eluding High Speed,"Deliver 3,4 Methylenediox",3,3,Low,Low
Female,Female,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,6,6,Medium,Medium
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,1,4,1,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,8,8,Medium,Low
Male,Male,62,53,Greater than 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,False Imprisonment,False Imprisonment,1,1,Low,Low
Male,Male,43,42,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,2,1,F,F,Grand Theft in the 3rd Degree,Felony Driving While Lic Suspd,2,1,Low,Low
Female,Female,32,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,1,1,Medium,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,44,42,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,28,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,3,1,M,M,Battery,Battery,3,3,Low,Low
Female,Female,42,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,2,1,Low,Low
Male,Male,24,20,Less than 25,Less than 25,Other,African-American,0,1,1,0,0,1,9,8,F,F,Resist Officer w/Violence,Battery,10,9,High,High
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,2,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft (Motor Vehicle),Battery,10,9,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,9,9,Low,High
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,8,4,F,F,arrest case no charge,arrest case no charge,5,4,High,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,1,0,0,1,2,1,F,F,Burglary Structure Unoccup,Burglary Structure Unoccup,9,9,Medium,Low
Male,Male,21,20,Less than 25,Greater than 45,Hispanic,African-American,0,1,1,0,0,1,3,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,4,Medium,Medium
Female,Female,36,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,7,6,Low,Low
Female,Female,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,Petit Theft,Felony Battery (Dom Strang),4,4,Low,Low
Female,Female,23,20,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Operating W/O Valid License,Battery,3,3,Medium,Low
Male,Male,28,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Pos Cannabis W/Intent Sel/Del,Battery,5,4,Low,Medium
Female,Female,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Robbery Sudd Snatch No Weapon,Battery,8,8,Medium,Medium
Male,Male,36,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,F,Viol Injunct Domestic Violence,arrest case no charge,3,3,Low,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,3,3,Low,Low
Male,Male,30,32,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Female,Female,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,6,6,Low,Low
Male,Male,51,47,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Assault,Assault,1,1,Low,Low
Male,Male,32,32,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,1,12,4,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,1,1,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,6,6,Medium,Medium
Male,Male,47,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,Possession Burglary Tools,Possession Burglary Tools,3,3,Low,Low
Male,Male,37,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Forging Bank Bills/Promis Note,arrest case no charge,1,1,Low,Low
Male,Male,19,20,Less than 25,Greater than 45,African-American,African-American,0,1,2,0,0,1,2,1,F,F,Poss Pyrrolidinovalerophenone,Aggrav Battery w/Deadly Weapon,10,9,High,High
Male,Male,21,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,6,6,Medium,High
Female,Female,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Driving While License Revoked,Possession of Cocaine,5,4,Medium,Low
Male,Male,49,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,Grand Theft (Motor Vehicle),Grand Theft (Motor Vehicle),5,4,Low,Low
Female,Female,60,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,23,20,Less than 25,Greater than 45,African-American,African-American,2,1,0,0,0,1,3,1,F,F,"Poss3,4 Methylenedioxymethcath",Battery,10,9,Medium,Low
Female,Female,20,20,Less than 25,Less than 25,Other,African-American,1,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,4,4,Medium,Low
Male,Male,36,37,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,1,1,F,F,Felony/Driving Under Influence,Battery,3,3,Low,Low
Male,Male,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,4,4,Low,Low
Male,Male,22,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,6,6,Medium,Medium
Male,Male,34,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,F,Battery,Battery,1,1,Low,Low
Female,Female,50,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,F,Battery,Battery,1,1,Low,Low
Male,Male,40,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,arrest case no charge,arrest case no charge,7,6,Low,Medium
Female,Female,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,M,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,4,4,Medium,Low
Male,Male,42,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,28,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,1,1,1,0,0,1,6,1,F,F,Robbery / No Weapon,Battery,8,8,Medium,Low
Male,Male,21,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,3,1,M,M,arrest case no charge,arrest case no charge,7,6,Medium,Medium
Male,Male,37,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,23,15,F,F,Battery on Law Enforc Officer,Battery,9,9,High,High
Male,Male,35,32,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Possession of Cannabis,Possess Cannabis/20 Grams Or Less,5,4,Low,Low
Male,Male,53,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Felony Driving While Lic Suspd,False Imprisonment,1,1,Low,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,12,4,F,F,Driving While License Revoked,Battery,8,8,High,Medium
Female,Female,28,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,36,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,14,4,F,F,Throw Deadly Missile Into Veh,Battery,7,6,High,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,1,2,1,F,M,Aggravated Battery / Pregnant,Battery,5,4,Low,Medium
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,1,0,1,M,M,Unlaw Use False Name/Identity,Battery,9,9,Low,Low
Male,Male,56,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Driving While License Revoked,Driving While License Revoked,3,3,Low,Low
Male,Male,52,47,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,32,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,Battery on Law Enforc Officer,Battery on Law Enforc Officer,2,1,Low,Low
Female,Female,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",7,6,Medium,Low
Male,Male,53,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,11,4,F,F,arrest case no charge,arrest case no charge,6,6,Medium,Low
Male,Male,21,20,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,22,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Leaving the Scene of Accident,Driving While License Revoked,3,3,Low,Low
Female,Female,58,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,DUI Property Damage/Injury,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,7,1,M,M,Aggravated Battery / Pregnant,Aggravated Battery / Pregnant,3,3,Medium,Low
Male,Male,22,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,False Ownership Info/Pawn Item,"Poss3,4 Methylenedioxymethcath",5,4,Medium,Medium
Male,Male,42,42,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft (Motor Vehicle),Grand Theft in the 3rd Degree,7,6,Low,Low
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,6,6,Low,Medium
Male,Male,58,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,21,8,M,M,arrest case no charge,arrest case no charge,7,6,Medium,Medium
Male,Male,48,47,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Operating W/O Valid License,Battery,1,1,Low,Low
Male,Male,37,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Crimin Mischief Damage $1000+,Battery,4,4,Low,Low
Male,Male,57,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Felony Petit Theft,Felony Petit Theft,5,4,Low,Medium
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,3,1,M,M,Fleeing or Eluding a LEO,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,6,6,Low,Medium
Male,Male,19,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,1,1,1,F,F,Felony Battery (Dom Strang),Possession of Cocaine,10,9,High,High
Male,Male,36,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,F,Battery,Battery,1,1,Low,Low
Female,Male,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",5,4,Medium,Medium
Male,Male,34,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,1,1,Low,Low
Male,Male,25,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,5,4,Low,Medium
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,1,1,0,0,1,1,1,1,F,F,arrest case no charge,arrest case no charge,10,9,High,Low
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,2,1,Medium,Low
Male,Male,61,53,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Female,Female,46,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,9,Low,High
Male,Male,41,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,Other,African-American,0,1,0,0,1,1,0,1,F,F,Possession of Cocaine,Possession of Cocaine,8,8,Low,High
Male,Male,27,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,13,4,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,8,8,High,Low
Male,Male,28,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Agg Battery Grt/Bod/Harm,Agg Battery Grt/Bod/Harm,4,4,Low,Low
Male,Male,28,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Possession Of Alprazolam,Possession Of Alprazolam,10,9,Medium,Low
Male,Male,63,58,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,Felony DUI (level 3),Assault,1,1,Low,Low
Male,Male,42,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Assault w/Firearm,Aggravated Assault w/Firearm,1,1,Low,Low
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,1,1,2,0,2,1,6,1,F,M,Driving While License Revoked,Possession of Cocaine,6,6,Medium,Medium
Male,Male,54,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,28,15,F,M,Possession of Cocaine,DUI Level 0.15 Or Minor In Veh,9,9,Medium,High
Male,Male,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,1,8,4,F,F,Felony Battery w/Prior Convict,Aggravated Battery / Pregnant,7,6,Medium,Low
Female,Female,24,26,Less than 25,Less than 25,African-American,African-American,1,1,0,0,0,1,6,1,F,F,arrest case no charge,arrest case no charge,9,9,Medium,Medium
Male,Male,54,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,58,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,12,4,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,6,6,Medium,Medium
Male,Male,23,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,1,1,1,M,M,Resist/Obstruct W/O Violence,"Poss3,4 Methylenedioxymethcath",5,4,Medium,Medium
Male,Male,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,2,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Fraudulent Use of Credit Card,Battery,10,9,High,Low
Male,Male,51,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),1,1,Low,Low
Male,Male,47,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,3,1,F,F,Drivg While Lic Suspd/Revk/Can,Possession of Cocaine,1,1,Low,Low
Male,Male,34,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Possession of Cannabis,Battery,6,6,Low,Medium
Male,Male,56,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,34,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,4,1,F,F,Burglary Dwelling Occupied,Battery,1,1,Low,Low
Male,Male,59,53,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Dwelling Assault/Batt,Tamper With Witness/Victim/CI,1,1,Low,Low
Male,Male,35,37,25 - 45,25 - 45,Asian,African-American,0,1,0,0,0,1,0,1,F,F,Burglary Structure Unoccup,Battery,6,6,Low,Medium
Male,Male,58,53,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,1,1,F,F,Possession Burglary Tools,Battery,1,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,2,1,M,M,Driving Under The Influence,Battery,4,4,Low,Low
Female,Male,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,1,6,4,F,F,Poss Contr Subst W/o Prescript,"Poss3,4 Methylenedioxymethcath",9,9,Medium,High
Male,Male,21,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,4,1,2,1,M,M,Assault,Assault,9,9,Medium,High
Male,Male,29,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,4,4,Low,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,4,1,F,F,False Ownership Info/Pawn Item,Aggravated Assault W/Dead Weap,4,4,Low,Low
Female,Female,59,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,DUI Property Damage/Injury,Battery,1,1,Low,Low
Male,Male,38,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Tampering With Physical Evidence,Battery,5,4,Low,Low
Male,Male,26,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,7,4,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,5,4,Medium,Medium
Male,Male,52,47,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,20,15,F,F,False Bomb Report,Battery,3,3,Medium,Low
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,Possession of Cocaine,Possession of Cocaine,5,4,Low,Medium
Male,Male,51,47,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,1,1,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,1,1,Low,Low
Male,Male,35,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Male,Male,52,47,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,4,1,M,F,Battery,Battery,3,3,Low,Low
Female,Female,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,2,1,Low,Low
Female,Female,48,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,F,Leave Accd/Attend Veh/Less $50,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,7,4,M,M,Battery,Battery,4,4,Medium,Low
Male,Male,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,25,26,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,0,1,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,1,1,Low,Low
Male,Male,59,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,10,4,F,F,arrest case no charge,arrest case no charge,7,6,Medium,Medium
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Poss Contr Subst W/o Prescript,Battery,5,4,Medium,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Ethylone,arrest case no charge,4,4,Low,Low
Male,Male,25,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Possession of Cocaine,Battery,4,4,Low,Low
Male,Male,23,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,9,9,Low,High
Male,Male,25,26,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,1,1,1,M,M,Battery,Battery,3,3,Low,Low
